2020-05-26 15:52:39.820,environment,hallway,center congested,10
2020-05-26 15:52:55.330,environment,hallway,center congested,10
2020-05-26 15:53:10.835,environment,hallway,center congested,10
2020-05-26 15:53:26.296,environment,hallway,center congested,10
2020-05-26 15:53:41.629,environment,hallway,center congested,10
2020-05-26 15:53:57.129,environment,hallway,center congested,10
2020-05-26 15:54:12.296,environment,hallway,center congested,10
2020-05-26 15:54:27.496,environment,hallway,center congested,10
2020-05-26 15:55:00.026,environment,hallway,center congested,12
2020-05-26 15:55:15.533,environment,hallway,center congested,12
2020-05-26 15:55:31.040,environment,hallway,center congested,12
2020-05-26 15:55:46.531,environment,hallway,center congested,12
2020-05-26 15:56:02.035,environment,hallway,center congested,12
2020-05-26 15:56:17.295,environment,hallway,center congested,12
2020-05-26 15:56:32.495,environment,hallway,center congested,12
2020-05-26 15:56:47.961,environment,hallway,center congested,12
2020-05-26 15:57:14.653,environment,hallway,center congested,15
2020-05-26 15:57:30.161,environment,hallway,center congested,15
2020-05-26 15:57:45.671,environment,hallway,center congested,15
2020-05-26 15:58:01.060,environment,hallway,center congested,15
2020-05-26 15:58:16.294,environment,hallway,center congested,15
2020-05-26 15:58:31.760,environment,hallway,center congested,15
2020-05-26 15:58:47.094,environment,hallway,center congested,15
2020-05-26 15:59:02.294,environment,hallway,center congested,15
2020-05-26 15:40:45.605,environment,hallway,center congested,3
2020-05-26 15:41:01.107,environment,hallway,center congested,3
2020-05-26 15:41:16.334,environment,hallway,center congested,3
2020-05-26 15:41:31.841,environment,hallway,center congested,3
2020-05-26 15:41:47.301,environment,hallway,center congested,3
2020-05-26 15:42:02.801,environment,hallway,center congested,3
2020-05-26 15:42:18.301,environment,hallway,center congested,3
2020-05-26 15:42:33.667,environment,hallway,center congested,3
2020-05-26 15:43:03.402,environment,hallway,center congested,4
2020-05-26 15:43:18.667,environment,hallway,center congested,4
2020-05-26 15:43:34.174,environment,hallway,center congested,4
2020-05-26 15:43:49.225,environment,hallway,center congested,4
2020-05-26 15:44:04.599,environment,hallway,center congested,4
2020-05-26 15:44:20.033,environment,hallway,center congested,4
2020-05-26 15:44:35.467,environment,hallway,center congested,4
2020-05-26 15:44:50.967,environment,hallway,center congested,4
2020-05-26 15:45:29.595,environment,hallway,center congested,5
2020-05-26 15:45:45.099,environment,hallway,center congested,5
2020-05-26 15:46:00.603,environment,hallway,center congested,5
2020-05-26 15:46:15.799,environment,hallway,center congested,5
2020-05-26 15:46:31.299,environment,hallway,center congested,5
2020-05-26 15:46:46.666,environment,hallway,center congested,5
2020-05-26 15:47:02.099,environment,hallway,center congested,5
2020-05-26 15:47:17.532,environment,hallway,center congested,5
2020-05-26 15:47:56.203,environment,hallway,center congested,6
2020-05-26 15:48:11.565,environment,hallway,center congested,6
2020-05-26 15:48:27.076,environment,hallway,center congested,6
2020-05-26 15:48:42.531,environment,hallway,center congested,6
2020-05-26 15:48:57.965,environment,hallway,center congested,6
2020-05-26 15:49:13.298,environment,hallway,center congested,6
2020-05-26 15:49:28.465,environment,hallway,center congested,6
2020-05-26 15:49:43.764,environment,hallway,center congested,6
2020-05-26 15:50:18.612,environment,hallway,center congested,8
2020-05-26 15:50:34.099,environment,hallway,center congested,8
2020-05-26 15:50:49.222,environment,hallway,center congested,8
2020-05-26 15:51:04.664,environment,hallway,center congested,8
2020-05-26 15:51:20.030,environment,hallway,center congested,8
2020-05-26 15:51:35.430,environment,hallway,center congested,8
2020-05-26 15:51:50.797,environment,hallway,center congested,8
2020-05-26 15:52:06.297,environment,hallway,center congested,8
