2020-05-26 15:52:40.081,Accelerometer,0.056915283203125,-0.8536376953125,-0.5391998291015625,10
2020-05-26 15:52:40.331,Accelerometer,0.06536865234375,-0.781280517578125,-0.4459686279296875,10
2020-05-26 15:52:40.582,Accelerometer,-0.13677978515625,-2.1529541015625,-0.3035736083984375,10
2020-05-26 15:52:40.831,Accelerometer,-0.05560302734375,-0.98724365234375,-0.01617431640625,10
2020-05-26 15:52:41.081,Accelerometer,-0.1588592529296875,-0.95611572265625,0.071624755859375,10
2020-05-26 15:52:41.331,Accelerometer,-0.114715576171875,-0.9757537841796875,0.0577850341796875,10
2020-05-26 15:52:41.581,Accelerometer,-0.176116943359375,-0.9717559814453125,0.099884033203125,10
2020-05-26 15:52:41.831,Accelerometer,-0.191070556640625,-0.9745025634765625,0.108978271484375,10
2020-05-26 15:52:42.081,Accelerometer,-0.1968994140625,-0.9153594970703125,0.0746307373046875,10
2020-05-26 15:52:42.331,Accelerometer,-0.193389892578125,-0.95770263671875,0.0216827392578125,10
2020-05-26 15:52:42.581,Accelerometer,-0.2354888916015625,-0.9737548828125,0.0107421875,10
2020-05-26 15:52:42.831,Accelerometer,-0.2451324462890625,-0.9671478271484375,0.0361328125,10
2020-05-26 15:52:43.081,Accelerometer,-0.23541259765625,-0.9117889404296875,0.0690765380859375,10
2020-05-26 15:52:43.331,Accelerometer,-0.1679534912109375,-0.87506103515625,0.0655670166015625,10
2020-05-26 15:52:43.582,Accelerometer,-0.2418365478515625,-0.936248779296875,0.11175537109375,10
2020-05-26 15:52:43.831,Accelerometer,-0.2339019775390625,-0.9595947265625,0.0941314697265625,10
2020-05-26 15:52:44.081,Accelerometer,-0.2048797607421875,-0.958160400390625,0.098419189453125,10
2020-05-26 15:52:44.331,Accelerometer,-0.1956939697265625,-0.9625701904296875,0.0730133056640625,10
2020-05-26 15:52:44.581,Accelerometer,-0.1842041015625,-0.9766387939453125,0.0662841796875,10
2020-05-26 15:52:44.831,Accelerometer,-0.182586669921875,-0.9717254638671875,0.0611114501953125,10
2020-05-26 15:52:45.081,Accelerometer,-0.1740264892578125,-0.9482421875,0.0539398193359375,10
2020-05-26 15:52:45.331,Accelerometer,-0.2442779541015625,-0.98895263671875,0.059326171875,10
2020-05-26 15:52:45.581,Accelerometer,-0.20513916015625,-0.9623870849609375,0.06719970703125,10
2020-05-26 15:52:45.833,Accelerometer,-0.2040252685546875,-0.9610748291015625,0.067657470703125,10
2020-05-26 15:52:46.083,Accelerometer,-0.1872100830078125,-0.9681243896484375,0.0621490478515625,10
2020-05-26 15:52:46.331,Accelerometer,-0.176239013671875,-0.9708709716796875,0.0626220703125,10
2020-05-26 15:52:46.581,Accelerometer,-0.1870269775390625,-0.972869873046875,0.06756591796875,10
2020-05-26 15:52:46.831,Accelerometer,-0.18170166015625,-0.9695587158203125,0.0650787353515625,10
2020-05-26 15:52:47.081,Accelerometer,-0.17755126953125,-0.9741058349609375,0.0594940185546875,10
2020-05-26 15:52:47.331,Accelerometer,-0.161773681640625,-0.9751739501953125,0.033966064453125,10
2020-05-26 15:52:47.581,Accelerometer,-0.1384735107421875,-0.9737091064453125,-0.0952606201171875,10
2020-05-26 15:52:47.831,Accelerometer,-0.109405517578125,-0.9891510009765625,-0.126983642578125,10
2020-05-26 15:52:48.081,Accelerometer,-0.0556640625,-0.987945556640625,-0.1702728271484375,10
2020-05-26 15:52:48.331,Accelerometer,-0.0465850830078125,-0.9780731201171875,-0.1781463623046875,10
2020-05-26 15:52:48.581,Accelerometer,-0.0457916259765625,-0.967803955078125,-0.168487548828125,10
2020-05-26 15:52:48.831,Accelerometer,-0.056182861328125,-1.0088043212890625,-0.1755828857421875,10
2020-05-26 15:52:49.081,Accelerometer,-0.112548828125,-0.9728240966796875,-0.1131744384765625,10
2020-05-26 15:52:49.331,Accelerometer,-0.11602783203125,-0.9817657470703125,-0.097808837890625,10
2020-05-26 15:52:49.581,Accelerometer,-0.13372802734375,-0.984375,-0.072845458984375,10
2020-05-26 15:52:49.831,Accelerometer,-0.127532958984375,-0.97918701171875,-0.0726165771484375,10
2020-05-26 15:52:55.586,Accelerometer,-0.167022705078125,-0.9731292724609375,0.066314697265625,10
2020-05-26 15:52:55.836,Accelerometer,-0.177520751953125,-0.96990966796875,0.0648651123046875,10
2020-05-26 15:52:56.086,Accelerometer,-0.189483642578125,-0.97320556640625,0.0697021484375,10
2020-05-26 15:52:56.336,Accelerometer,-0.1906585693359375,-0.970428466796875,0.0684814453125,10
2020-05-26 15:52:56.586,Accelerometer,-0.204803466796875,-0.968841552734375,0.0677337646484375,10
2020-05-26 15:52:56.836,Accelerometer,-0.196990966796875,-0.970306396484375,0.070953369140625,10
2020-05-26 15:52:57.086,Accelerometer,-0.1829376220703125,-0.9681243896484375,0.0823822021484375,10
2020-05-26 15:52:57.336,Accelerometer,-0.1813201904296875,-0.973541259765625,0.0670013427734375,10
2020-05-26 15:52:57.586,Accelerometer,-0.1790008544921875,-0.9734039306640625,0.0669403076171875,10
2020-05-26 15:52:57.836,Accelerometer,-0.1743927001953125,-0.9744873046875,0.0678253173828125,10
2020-05-26 15:52:58.086,Accelerometer,-0.1748504638671875,-0.9669036865234375,0.0684967041015625,10
2020-05-26 15:52:58.336,Accelerometer,-0.19500732421875,-0.974639892578125,0.0760498046875,10
2020-05-26 15:52:58.586,Accelerometer,-0.1905670166015625,-0.9699859619140625,0.0750885009765625,10
2020-05-26 15:52:58.835,Accelerometer,-0.200958251953125,-0.9692230224609375,0.0785064697265625,10
