2020-05-11 12:40:06.154,environment,large room,center open,10
2020-05-11 12:40:21.612,environment,large room,center open,10
2020-05-11 12:40:37.128,environment,large room,center open,10
2020-05-11 12:40:52.623,environment,large room,center open,10
2020-05-11 12:41:07.966,environment,large room,center open,10
2020-05-11 12:41:23.382,environment,large room,center open,10
2020-05-11 12:41:38.660,environment,large room,center open,10
2020-05-11 12:41:54.167,environment,large room,center open,10
2020-05-11 12:42:12.811,environment,large room,center open,12
2020-05-11 12:42:28.329,environment,large room,center open,12
2020-05-11 12:42:43.626,environment,large room,center open,12
2020-05-11 12:42:58.933,environment,large room,center open,12
2020-05-11 12:43:14.440,environment,large room,center open,12
2020-05-11 12:43:29.797,environment,large room,center open,12
2020-05-11 12:43:45.284,environment,large room,center open,12
2020-05-11 12:44:00.755,environment,large room,center open,12
2020-05-11 12:44:19.520,environment,large room,center open,15
2020-05-11 12:44:34.837,environment,large room,center open,15
2020-05-11 12:44:50.295,environment,large room,center open,15
2020-05-11 12:45:05.753,environment,large room,center open,15
2020-05-11 12:45:20.823,environment,large room,center open,15
2020-05-11 12:45:36.282,environment,large room,center open,15
2020-05-11 12:45:51.608,environment,large room,center open,15
2020-05-11 12:46:07.116,environment,large room,center open,15
2020-05-11 12:29:13.256,environment,large room,center open,3
2020-05-11 12:29:28.693,environment,large room,center open,3
2020-05-11 12:29:44.179,environment,large room,center open,3
2020-05-11 12:29:59.684,environment,large room,center open,3
2020-05-11 12:30:14.907,environment,large room,center open,3
2020-05-11 12:30:30.333,environment,large room,center open,3
2020-05-11 12:30:45.821,environment,large room,center open,3
2020-05-11 12:31:01.333,environment,large room,center open,3
2020-05-11 12:31:33.842,environment,large room,center open,4
2020-05-11 12:31:49.283,environment,large room,center open,4
2020-05-11 12:32:04.797,environment,large room,center open,4
2020-05-11 12:32:20.282,environment,large room,center open,4
2020-05-11 12:32:35.749,environment,large room,center open,4
2020-05-11 12:32:50.821,environment,large room,center open,4
2020-05-11 12:33:06.282,environment,large room,center open,4
2020-05-11 12:33:21.728,environment,large room,center open,4
2020-05-11 12:33:44.600,environment,large room,center open,5
2020-05-11 12:34:00.006,environment,large room,center open,5
2020-05-11 12:34:15.480,environment,large room,center open,5
2020-05-11 12:34:30.822,environment,large room,center open,5
2020-05-11 12:34:46.283,environment,large room,center open,5
2020-05-11 12:35:01.642,environment,large room,center open,5
2020-05-11 12:35:17.119,environment,large room,center open,5
2020-05-11 12:35:32.604,environment,large room,center open,5
2020-05-11 12:35:51.155,environment,large room,center open,6
2020-05-11 12:36:06.658,environment,large room,center open,6
2020-05-11 12:36:22.131,environment,large room,center open,6
2020-05-11 12:36:37.647,environment,large room,center open,6
2020-05-11 12:36:53.069,environment,large room,center open,6
2020-05-11 12:37:08.574,environment,large room,center open,6
2020-05-11 12:37:24.070,environment,large room,center open,6
2020-05-11 12:37:39.381,environment,large room,center open,6
2020-05-11 12:38:00.563,environment,large room,center open,8
2020-05-11 12:38:15.822,environment,large room,center open,8
2020-05-11 12:38:31.293,environment,large room,center open,8
2020-05-11 12:38:46.652,environment,large room,center open,8
2020-05-11 12:39:02.126,environment,large room,center open,8
2020-05-11 12:39:17.606,environment,large room,center open,8
2020-05-11 12:39:33.010,environment,large room,center open,8
2020-05-11 12:39:48.328,environment,large room,center open,8
