2020-05-11 22:28:07.589,subject,shirt pocket,standing,unknown,10
2020-05-11 22:28:22.906,subject,shirt pocket,standing,unknown,10
2020-05-11 22:28:38.409,subject,shirt pocket,standing,unknown,10
2020-05-11 22:28:53.754,subject,shirt pocket,standing,unknown,10
2020-05-11 22:29:09.152,subject,shirt pocket,standing,unknown,10
2020-05-11 22:29:24.601,subject,shirt pocket,standing,unknown,10
2020-05-11 22:29:39.842,subject,shirt pocket,standing,unknown,10
2020-05-11 22:29:55.326,subject,shirt pocket,standing,unknown,10
2020-05-11 22:30:17.640,subject,shirt pocket,standing,unknown,12
2020-05-11 22:30:33.147,subject,shirt pocket,standing,unknown,12
2020-05-11 22:30:48.464,subject,shirt pocket,standing,unknown,12
2020-05-11 22:31:03.733,subject,shirt pocket,standing,unknown,12
2020-05-11 22:31:19.157,subject,shirt pocket,standing,unknown,12
2020-05-11 22:31:34.365,subject,shirt pocket,standing,unknown,12
2020-05-11 22:31:49.736,subject,shirt pocket,standing,unknown,12
2020-05-11 22:32:04.800,subject,shirt pocket,standing,unknown,12
2020-05-11 22:32:29.809,subject,shirt pocket,standing,unknown,15
2020-05-11 22:32:45.322,subject,shirt pocket,standing,unknown,15
2020-05-11 22:33:00.804,subject,shirt pocket,standing,unknown,15
2020-05-11 22:33:16.149,subject,shirt pocket,standing,unknown,15
2020-05-11 22:33:31.571,subject,shirt pocket,standing,unknown,15
2020-05-11 22:33:46.889,subject,shirt pocket,standing,unknown,15
2020-05-11 22:34:02.282,subject,shirt pocket,standing,unknown,15
2020-05-11 22:34:17.668,subject,shirt pocket,standing,unknown,15
2020-05-11 22:15:36.515,subject,shirt pocket,standing,unknown,3
2020-05-11 22:15:51.985,subject,shirt pocket,standing,unknown,3
2020-05-11 22:16:07.278,subject,shirt pocket,standing,unknown,3
2020-05-11 22:16:22.863,subject,shirt pocket,standing,unknown,3
2020-05-11 22:16:38.358,subject,shirt pocket,standing,unknown,3
2020-05-11 22:16:53.745,subject,shirt pocket,standing,unknown,3
2020-05-11 22:17:09.152,subject,shirt pocket,standing,unknown,3
2020-05-11 22:17:24.356,subject,shirt pocket,standing,unknown,3
2020-05-11 22:17:39.753,subject,shirt pocket,standing,unknown,3
2020-05-11 22:17:55.167,subject,shirt pocket,standing,unknown,3
2020-05-11 22:18:10.509,subject,shirt pocket,standing,unknown,3
2020-05-11 22:19:15.330,subject,shirt pocket,standing,unknown,4
2020-05-11 22:19:30.773,subject,shirt pocket,standing,unknown,4
2020-05-11 22:19:46.150,subject,shirt pocket,standing,unknown,4
2020-05-11 22:20:01.566,subject,shirt pocket,standing,unknown,4
2020-05-11 22:20:16.582,subject,shirt pocket,standing,unknown,4
2020-05-11 22:20:31.997,subject,shirt pocket,standing,unknown,4
2020-05-11 22:20:47.280,subject,shirt pocket,standing,unknown,4
2020-05-11 22:21:02.666,subject,shirt pocket,standing,unknown,4
2020-05-11 22:21:37.101,subject,shirt pocket,standing,unknown,5
2020-05-11 22:21:52.280,subject,shirt pocket,standing,unknown,5
2020-05-11 22:22:07.667,subject,shirt pocket,standing,unknown,5
2020-05-11 22:22:23.151,subject,shirt pocket,standing,unknown,5
2020-05-11 22:22:38.416,subject,shirt pocket,standing,unknown,5
2020-05-11 22:22:53.747,subject,shirt pocket,standing,unknown,5
2020-05-11 22:23:09.257,subject,shirt pocket,standing,unknown,5
2020-05-11 22:23:24.507,subject,shirt pocket,standing,unknown,5
2020-05-11 22:23:46.864,subject,shirt pocket,standing,unknown,6
2020-05-11 22:24:02.280,subject,shirt pocket,standing,unknown,6
2020-05-11 22:24:17.676,subject,shirt pocket,standing,unknown,6
2020-05-11 22:24:33.151,subject,shirt pocket,standing,unknown,6
2020-05-11 22:24:48.409,subject,shirt pocket,standing,unknown,6
2020-05-11 22:25:03.546,subject,shirt pocket,standing,unknown,6
2020-05-11 22:25:19.042,subject,shirt pocket,standing,unknown,6
2020-05-11 22:25:34.417,subject,shirt pocket,standing,unknown,6
2020-05-11 22:25:57.259,subject,shirt pocket,standing,unknown,8
2020-05-11 22:26:12.280,subject,shirt pocket,standing,unknown,8
2020-05-11 22:26:27.675,subject,shirt pocket,standing,unknown,8
2020-05-11 22:26:43.188,subject,shirt pocket,standing,unknown,8
2020-05-11 22:26:58.573,subject,shirt pocket,standing,unknown,8
2020-05-11 22:27:13.589,subject,shirt pocket,standing,unknown,8
2020-05-11 22:27:28.844,subject,shirt pocket,standing,unknown,8
2020-05-11 22:27:44.327,subject,shirt pocket,standing,unknown,8
