2020-05-11 22:28:07.595,user_id, Mann,10
2020-05-11 22:28:22.907,user_id, Mann,10
2020-05-11 22:28:38.410,user_id, Mann,10
2020-05-11 22:28:53.755,user_id, Mann,10
2020-05-11 22:29:09.153,user_id, Mann,10
2020-05-11 22:29:24.602,user_id, Mann,10
2020-05-11 22:29:39.843,user_id, Mann,10
2020-05-11 22:29:55.327,user_id, Mann,10
2020-05-11 22:30:17.646,user_id, Mann,12
2020-05-11 22:30:33.149,user_id, Mann,12
2020-05-11 22:30:48.465,user_id, Mann,12
2020-05-11 22:31:03.734,user_id, Mann,12
2020-05-11 22:31:19.158,user_id, Mann,12
2020-05-11 22:31:34.366,user_id, Mann,12
2020-05-11 22:31:49.737,user_id, Mann,12
2020-05-11 22:32:04.801,user_id, Mann,12
2020-05-11 22:32:29.815,user_id, Mann,15
2020-05-11 22:32:45.323,user_id, Mann,15
2020-05-11 22:33:00.805,user_id, Mann,15
2020-05-11 22:33:16.150,user_id, Mann,15
2020-05-11 22:33:31.572,user_id, Mann,15
2020-05-11 22:33:46.890,user_id, Mann,15
2020-05-11 22:34:02.283,user_id, Mann,15
2020-05-11 22:34:17.669,user_id, Mann,15
2020-05-11 22:15:36.516,user_id, Mann,3
2020-05-11 22:15:51.986,user_id, Mann,3
2020-05-11 22:16:07.279,user_id, Mann,3
2020-05-11 22:16:22.865,user_id, Mann,3
2020-05-11 22:16:38.360,user_id, Mann,3
2020-05-11 22:16:53.746,user_id, Mann,3
2020-05-11 22:17:09.153,user_id, Mann,3
2020-05-11 22:17:24.357,user_id, Mann,3
2020-05-11 22:17:39.754,user_id, Mann,3
2020-05-11 22:17:55.168,user_id, Mann,3
2020-05-11 22:18:10.510,user_id, Mann,3
2020-05-11 22:19:15.336,user_id, Mann,4
2020-05-11 22:19:30.774,user_id, Mann,4
2020-05-11 22:19:46.151,user_id, Mann,4
2020-05-11 22:20:01.567,user_id, Mann,4
2020-05-11 22:20:16.583,user_id, Mann,4
2020-05-11 22:20:31.998,user_id, Mann,4
2020-05-11 22:20:47.281,user_id, Mann,4
2020-05-11 22:21:02.667,user_id, Mann,4
2020-05-11 22:21:37.107,user_id, Mann,5
2020-05-11 22:21:52.281,user_id, Mann,5
2020-05-11 22:22:07.668,user_id, Mann,5
2020-05-11 22:22:23.152,user_id, Mann,5
2020-05-11 22:22:38.417,user_id, Mann,5
2020-05-11 22:22:53.748,user_id, Mann,5
2020-05-11 22:23:09.258,user_id, Mann,5
2020-05-11 22:23:24.508,user_id, Mann,5
2020-05-11 22:23:46.871,user_id, Mann,6
2020-05-11 22:24:02.281,user_id, Mann,6
2020-05-11 22:24:17.677,user_id, Mann,6
2020-05-11 22:24:33.152,user_id, Mann,6
2020-05-11 22:24:48.410,user_id, Mann,6
2020-05-11 22:25:03.547,user_id, Mann,6
2020-05-11 22:25:19.043,user_id, Mann,6
2020-05-11 22:25:34.419,user_id, Mann,6
2020-05-11 22:25:57.265,user_id, Mann,8
2020-05-11 22:26:12.282,user_id, Mann,8
2020-05-11 22:26:27.676,user_id, Mann,8
2020-05-11 22:26:43.189,user_id, Mann,8
2020-05-11 22:26:58.574,user_id, Mann,8
2020-05-11 22:27:13.590,user_id, Mann,8
2020-05-11 22:27:28.845,user_id, Mann,8
2020-05-11 22:27:44.328,user_id, Mann,8
