2020-05-11 22:28:07.605,Activity,855958.4616949167,,2,10
2020-05-11 22:28:09.157,Activity,855961.6918002501,,2,10
2020-05-11 22:28:09.432,Activity,855961.96714225,,2,10
2020-05-11 22:28:16.125,Activity,855968.6609261667,,2,10
2020-05-11 22:28:22.918,Activity,855971.52806875,,2,10
2020-05-11 22:28:25.366,Activity,855977.9018603751,stationary,0,10
2020-05-11 22:28:26.005,Activity,855978.540475375,,2,10
2020-05-11 22:28:27.000,Activity,855979.5360532501,stationary,0,10
2020-05-11 22:28:27.598,Activity,855980.1329085,,2,10
2020-05-11 22:28:28.554,Activity,855981.0887721251,stationary,0,10
2020-05-11 22:28:28.872,Activity,855981.4075241251,,2,10
2020-05-11 22:28:29.828,Activity,855982.36377225,stationary,0,10
2020-05-11 22:28:31.104,Activity,855983.6383466667,,2,10
2020-05-11 22:28:38.420,Activity,855983.6383466667,,2,10
2020-05-11 22:28:41.302,Activity,855993.8366540001,stationary,0,10
2020-05-11 22:28:41.619,Activity,855994.155047,,2,10
2020-05-11 22:28:42.577,Activity,855995.111145625,stationary,0,10
2020-05-11 22:28:43.531,Activity,855996.0672717501,,2,10
2020-05-11 22:28:45.762,Activity,855998.2979947501,stationary,0,10
2020-05-11 22:28:46.718,Activity,855999.2541281667,,2,10
2020-05-11 22:28:53.765,Activity,856001.8036229167,,2,10
2020-05-11 22:28:55.641,Activity,856008.1774107501,stationary,0,10
2020-05-11 22:28:56.279,Activity,856008.8148747501,,2,10
2020-05-11 22:28:57.235,Activity,856009.7708832917,stationary,0,10
2020-05-11 22:28:57.594,Activity,856010.1305992918,,2,10
2020-05-11 22:28:58.513,Activity,856011.0458987501,stationary,0,10
2020-05-11 22:28:59.466,Activity,856012.001768375,,2,10
2020-05-11 22:29:01.060,Activity,856013.5951256667,stationary,0,10
2020-05-11 22:29:01.378,Activity,856013.9140525417,,2,10
2020-05-11 22:29:03.609,Activity,856016.1446817918,stationary,0,10
2020-05-11 22:29:09.168,Activity,856016.4634217917,,2,10
2020-05-11 22:29:12.532,Activity,856025.0680857501,stationary,0,10
2020-05-11 22:29:12.895,Activity,856025.4307477501,,2,10
2020-05-11 22:29:13.170,Activity,856025.7055046251,stationary,0,10
2020-05-11 22:29:13.488,Activity,856026.0242066251,,2,10
2020-05-11 22:29:15.082,Activity,856027.6176305,stationary,0,10
2020-05-11 22:29:16.675,Activity,856029.2111395,,2,10
2020-05-11 22:29:17.632,Activity,856030.1671271668,stationary,0,10
2020-05-11 22:29:17.991,Activity,856030.5269461668,,2,10
2020-05-11 22:29:18.906,Activity,856031.4418766251,stationary,0,10
2020-05-11 22:29:24.616,Activity,856032.3980630001,,2,10
2020-05-11 22:29:26.555,Activity,856039.0904649167,stationary,0,10
2020-05-11 22:29:26.873,Activity,856039.4092329168,,2,10
2020-05-11 22:29:27.192,Activity,856039.7281035001,stationary,0,10
2020-05-11 22:29:27.511,Activity,856040.0465145,,2,10
2020-05-11 22:29:27.830,Activity,856040.3655965001,stationary,0,10
2020-05-11 22:29:28.189,Activity,856040.724790625,,2,10
2020-05-11 22:29:29.106,Activity,856041.641113625,stationary,0,10
2020-05-11 22:29:30.060,Activity,856042.5960385001,,2,10
2020-05-11 22:29:32.929,Activity,856045.4644925001,stationary,0,10
2020-05-11 22:29:33.288,Activity,856045.8241995,,2,10
2020-05-11 22:29:39.854,Activity,856045.8241995,,2,10
2020-05-11 22:29:43.488,Activity,856056.023087625,stationary,0,10
2020-05-11 22:29:44.082,Activity,856056.618454625,,2,10
2020-05-11 22:29:44.402,Activity,856056.93729475,stationary,0,10
2020-05-11 22:29:45.038,Activity,856057.57448175,,2,10
2020-05-11 22:29:45.358,Activity,856057.8935311667,stationary,0,10
2020-05-11 22:29:45.675,Activity,856058.2118731667,,2,10
2020-05-11 22:29:46.632,Activity,856059.1678850417,stationary,0,10
2020-05-11 22:29:46.950,Activity,856059.4866070417,,2,10
2020-05-11 22:29:48.586,Activity,856061.1223810418,stationary,0,10
2020-05-11 22:29:48.862,Activity,856061.3987570417,,2,10
2020-05-11 22:29:49.819,Activity,856062.3549070001,stationary,0,10
2020-05-11 22:29:55.336,Activity,856062.9921655001,,2,10
2020-05-11 22:29:55.874,Activity,856068.410105625,stationary,0,10
2020-05-11 22:29:56.512,Activity,856069.0475382501,,2,10
2020-05-11 22:29:56.830,Activity,856069.36604825,stationary,0,10
2020-05-11 22:29:58.425,Activity,856070.96106875,,2,10
2020-05-11 22:29:58.784,Activity,856071.32047775,stationary,0,10
2020-05-11 22:29:59.379,Activity,856071.9157157501,,2,10
2020-05-11 22:29:59.698,Activity,856072.2341507501,stationary,0,10
2020-05-11 22:30:00.654,Activity,856073.19042825,,2,10
2020-05-11 22:30:03.523,Activity,856076.0587049167,stationary,0,10
2020-05-11 22:30:04.797,Activity,856077.3332212918,,2,10
2020-05-11 22:30:05.115,Activity,856077.6518982917,stationary,0,10
2020-05-11 22:30:17.654,Activity,856088.48721175,,2,12
2020-05-11 22:30:19.183,Activity,856091.71756475,,2,12
2020-05-11 22:30:19.457,Activity,856091.99281175,,2,12
2020-05-11 22:30:21.731,Activity,856094.267173,,2,12
2020-05-11 22:30:26.155,Activity,856098.685438625,,2,12
2020-05-11 22:30:33.164,Activity,856101.9129165,,2,12
2020-05-11 22:30:34.480,Activity,856107.0151556251,stationary,0,12
2020-05-11 22:30:36.029,Activity,856108.5648950001,,2,12
2020-05-11 22:30:36.349,Activity,856108.883597375,stationary,0,12
2020-05-11 22:30:36.668,Activity,856109.202227375,,2,12
2020-05-11 22:30:40.172,Activity,856112.7080348751,stationary,0,12
2020-05-11 22:30:40.490,Activity,856113.026705625,,2,12
2020-05-11 22:30:41.448,Activity,856113.9825837917,stationary,0,12
2020-05-11 22:30:43.041,Activity,856115.5760826668,,2,12
2020-05-11 22:30:48.478,Activity,856116.5319991667,,2,12
2020-05-11 22:30:50.688,Activity,856123.224468125,stationary,0,12
2020-05-11 22:30:51.326,Activity,856123.8619307501,,2,12
2020-05-11 22:30:56.106,Activity,856128.642220375,stationary,0,12
2020-05-11 22:30:56.745,Activity,856129.2809649167,,2,12
2020-05-11 22:30:57.700,Activity,856130.2358206251,stationary,0,12
2020-05-11 22:31:03.745,Activity,856131.1919399167,,2,12
2020-05-11 22:31:08.536,Activity,856141.071208375,stationary,0,12
2020-05-11 22:31:09.493,Activity,856142.027493375,,2,12
2020-05-11 22:31:10.447,Activity,856142.9834115,stationary,0,12
2020-05-11 22:31:10.766,Activity,856143.3020205001,,2,12
2020-05-11 22:31:12.359,Activity,856144.895404875,stationary,0,12
2020-05-11 22:31:12.998,Activity,856145.5328228751,,2,12
2020-05-11 22:31:13.316,Activity,856145.8515627501,stationary,0,12
2020-05-11 22:31:19.166,Activity,856151.5880295001,stationary,0,12
2020-05-11 22:31:19.370,Activity,856151.9065276667,,2,12
2020-05-11 22:31:20.965,Activity,856153.5011138751,stationary,0,12
2020-05-11 22:31:22.238,Activity,856154.77494,,2,12
2020-05-11 22:31:34.379,Activity,856154.77494,,2,12
2020-05-11 22:31:35.942,Activity,856168.4784375001,stationary,0,12
2020-05-11 22:31:36.262,Activity,856168.7972585,,2,12
2020-05-11 22:31:40.405,Activity,856172.9414656251,stationary,0,12
2020-05-11 22:31:41.361,Activity,856173.8962106251,,2,12
2020-05-11 22:31:42.316,Activity,856174.8521975417,stationary,0,12
2020-05-11 22:31:42.635,Activity,856175.1713105417,,2,12
2020-05-11 22:31:49.751,Activity,856175.1713105417,,2,12
2020-05-11 22:31:49.967,Activity,856182.501963875,stationary,0,12
2020-05-11 22:31:51.240,Activity,856183.77553075,,2,12
2020-05-11 22:31:52.196,Activity,856184.7315802918,stationary,0,12
2020-05-11 22:31:52.515,Activity,856185.0504655001,,2,12
2020-05-11 22:31:53.511,Activity,856186.0473701251,stationary,0,12
2020-05-11 22:31:53.789,Activity,856186.3251031251,,2,12
2020-05-11 22:31:56.658,Activity,856189.1933165,stationary,0,12
2020-05-11 22:31:56.976,Activity,856189.5121805001,,2,12
2020-05-11 22:31:59.207,Activity,856191.7426787501,stationary,0,12
2020-05-11 22:32:04.814,Activity,856193.3362690001,,2,12
2020-05-11 22:32:08.131,Activity,856200.6661390001,stationary,0,12
2020-05-11 22:32:08.449,Activity,856200.9847149167,,2,12
2020-05-11 22:32:10.680,Activity,856203.215521625,stationary,0,12
2020-05-11 22:32:10.998,Activity,856203.5342506251,,2,12
2020-05-11 22:32:11.358,Activity,856203.89394125,stationary,0,12
2020-05-11 22:32:11.955,Activity,856204.49042825,,2,12
2020-05-11 22:32:12.273,Activity,856204.80928125,stationary,0,12
2020-05-11 22:32:12.593,Activity,856205.127649375,,2,12
2020-05-11 22:32:14.186,Activity,856206.7220244167,stationary,0,12
2020-05-11 22:32:29.828,Activity,856221.7441231251,,2,15
2020-05-11 22:32:32.034,Activity,856224.5678519168,,2,15
2020-05-11 22:32:34.307,Activity,856226.84331925,,2,15
2020-05-11 22:32:37.450,Activity,856229.9853505418,stationary,0,15
2020-05-11 22:32:39.043,Activity,856231.578854375,,2,15
2020-05-11 22:32:39.403,Activity,856231.9385456251,stationary,0,15
2020-05-11 22:32:45.334,Activity,856237.0411671251,,2,15
2020-05-11 22:32:45.736,Activity,856238.2712411251,stationary,0,15
2020-05-11 22:32:46.054,Activity,856238.5898421251,,2,15
2020-05-11 22:32:48.286,Activity,856240.8215901251,stationary,0,15
2020-05-11 22:32:49.241,Activity,856241.776803,,2,15
2020-05-11 22:32:51.472,Activity,856244.0076278751,stationary,0,15
2020-05-11 22:32:51.792,Activity,856244.326649875,,2,15
2020-05-11 22:32:52.150,Activity,856244.6861058751,stationary,0,15
2020-05-11 22:32:52.428,Activity,856244.9637805,,2,15
2020-05-11 22:32:52.746,Activity,856245.2823485001,stationary,0,15
2020-05-11 22:32:53.065,Activity,856245.6015905001,,2,15
2020-05-11 22:32:54.700,Activity,856247.235557875,stationary,0,15
2020-05-11 22:33:00.815,Activity,856253.24967375,,2,15
2020-05-11 22:33:01.033,Activity,856253.56874875,stationary,0,15
2020-05-11 22:33:01.671,Activity,856254.205741125,,2,15
2020-05-11 22:33:03.265,Activity,856255.8005035,stationary,0,15
2020-05-11 22:33:04.898,Activity,856257.4337245,,2,15
2020-05-11 22:33:07.089,Activity,856259.62344025,stationary,0,15
2020-05-11 22:33:08.045,Activity,856260.5808168751,,2,15
2020-05-11 22:33:09.000,Activity,856261.5355385001,stationary,0,15
2020-05-11 22:33:09.318,Activity,856261.8542435,,2,15
2020-05-11 22:33:16.160,Activity,856263.7664425417,,2,15
2020-05-11 22:33:18.561,Activity,856271.096193125,stationary,0,15
2020-05-11 22:33:18.879,Activity,856271.4148511251,,2,15
2020-05-11 22:33:19.198,Activity,856271.733520125,stationary,0,15
2020-05-11 22:33:19.516,Activity,856272.05219075,,2,15
2020-05-11 22:33:22.386,Activity,856274.9215462917,stationary,0,15
2020-05-11 22:33:23.023,Activity,856275.5577682917,,2,15
2020-05-11 22:33:23.341,Activity,856275.8764442917,stationary,0,15
2020-05-11 22:33:23.660,Activity,856276.1953777501,,2,15
2020-05-11 22:33:24.616,Activity,856277.1514005001,stationary,0,15
2020-05-11 22:33:25.294,Activity,856277.8295795,,2,15
