2020-05-16 10:39:50.875,beacon, ,iPhone 11,10
2020-05-16 10:40:06.370,beacon, ,iPhone 11,10
2020-05-16 10:40:21.870,beacon, ,iPhone 11,10
2020-05-16 10:40:37.371,beacon, ,iPhone 11,10
2020-05-16 10:40:52.871,beacon, ,iPhone 11,10
2020-05-16 10:41:08.382,beacon, ,iPhone 11,10
2020-05-16 10:41:23.851,beacon, ,iPhone 11,10
2020-05-16 10:41:39.337,beacon, ,iPhone 11,10
2020-05-16 10:42:10.024,beacon, ,iPhone 11,12
2020-05-16 10:42:25.301,beacon, ,iPhone 11,12
2020-05-16 10:42:40.803,beacon, ,iPhone 11,12
2020-05-16 10:42:56.304,beacon, ,iPhone 11,12
2020-05-16 10:43:11.817,beacon, ,iPhone 11,12
2020-05-16 10:43:27.304,beacon, ,iPhone 11,12
2020-05-16 10:43:42.803,beacon, ,iPhone 11,12
2020-05-16 10:43:58.307,beacon, ,iPhone 11,12
2020-05-16 10:44:35.006,beacon, ,iPhone 11,15
2020-05-16 10:44:50.511,beacon, ,iPhone 11,15
2020-05-16 10:45:06.006,beacon, ,iPhone 11,15
2020-05-16 10:45:21.504,beacon, ,iPhone 11,15
2020-05-16 10:45:37.007,beacon, ,iPhone 11,15
2020-05-16 10:45:52.501,beacon, ,iPhone 11,15
2020-05-16 10:46:08.006,beacon, ,iPhone 11,15
2020-05-16 10:46:23.504,beacon, ,iPhone 11,15
2020-05-16 10:27:33.292,beacon, ,iPhone 11,3
2020-05-16 10:27:48.803,beacon, ,iPhone 11,3
2020-05-16 10:28:03.850,beacon, ,iPhone 11,3
2020-05-16 10:28:19.337,beacon, ,iPhone 11,3
2020-05-16 10:28:34.840,beacon, ,iPhone 11,3
2020-05-16 10:28:50.340,beacon, ,iPhone 11,3
2020-05-16 10:29:05.852,beacon, ,iPhone 11,3
2020-05-16 10:29:21.336,beacon, ,iPhone 11,3
2020-05-16 10:30:07.408,beacon, ,iPhone 11,4
2020-05-16 10:30:22.906,beacon, ,iPhone 11,4
2020-05-16 10:30:38.068,beacon, ,iPhone 11,4
2020-05-16 10:30:53.573,beacon, ,iPhone 11,4
2020-05-16 10:31:08.850,beacon, ,iPhone 11,4
2020-05-16 10:31:24.101,beacon, ,iPhone 11,4
2020-05-16 10:31:39.610,beacon, ,iPhone 11,4
2020-05-16 10:31:55.033,beacon, ,iPhone 11,4
2020-05-16 10:32:32.808,beacon, ,iPhone 11,5
2020-05-16 10:32:48.304,beacon, ,iPhone 11,5
2020-05-16 10:33:03.810,beacon, ,iPhone 11,5
2020-05-16 10:33:18.850,beacon, ,iPhone 11,5
2020-05-16 10:33:34.167,beacon, ,iPhone 11,5
2020-05-16 10:33:49.678,beacon, ,iPhone 11,5
2020-05-16 10:34:05.188,beacon, ,iPhone 11,5
2020-05-16 10:34:20.700,beacon, ,iPhone 11,5
2020-05-16 10:34:49.570,beacon, ,iPhone 11,6
2020-05-16 10:35:05.075,beacon, ,iPhone 11,6
2020-05-16 10:35:20.568,beacon, ,iPhone 11,6
2020-05-16 10:35:36.033,beacon, ,iPhone 11,6
2020-05-16 10:35:51.535,beacon, ,iPhone 11,6
2020-05-16 10:36:07.037,beacon, ,iPhone 11,6
2020-05-16 10:36:22.537,beacon, ,iPhone 11,6
2020-05-16 10:36:38.041,beacon, ,iPhone 11,6
2020-05-16 10:37:26.754,beacon, ,iPhone 11,8
2020-05-16 10:37:42.237,beacon, ,iPhone 11,8
2020-05-16 10:37:57.738,beacon, ,iPhone 11,8
2020-05-16 10:38:13.236,beacon, ,iPhone 11,8
2020-05-16 10:38:28.737,beacon, ,iPhone 11,8
2020-05-16 10:38:43.851,beacon, ,iPhone 11,8
2020-05-16 10:38:59.363,beacon, ,iPhone 11,8
2020-05-16 10:39:14.835,beacon, ,iPhone 11,8
