2020-05-16 10:39:51.131,Accelerometer,0.015472412109375,-0.5163116455078125,-0.798614501953125,10
2020-05-16 10:39:51.380,Accelerometer,-0.106658935546875,-0.5432281494140625,-0.82757568359375,10
2020-05-16 10:39:51.630,Accelerometer,-0.1241607666015625,-0.5333404541015625,-0.7974700927734375,10
2020-05-16 10:39:51.880,Accelerometer,-0.040374755859375,-0.43621826171875,-1.0416107177734375,10
2020-05-16 10:39:52.129,Accelerometer,3.0517578125e-05,-0.5262603759765625,-0.793487548828125,10
2020-05-16 10:39:52.380,Accelerometer,0.1005401611328125,-0.53265380859375,-0.8582611083984375,10
2020-05-16 10:39:52.629,Accelerometer,0.05950927734375,-0.5211639404296875,-0.786895751953125,10
2020-05-16 10:39:52.880,Accelerometer,0.0804290771484375,-0.5472564697265625,-0.8914642333984375,10
2020-05-16 10:39:53.130,Accelerometer,-0.0118255615234375,-0.6081695556640625,-0.7717132568359375,10
2020-05-16 10:39:53.379,Accelerometer,0.0095672607421875,-0.5892791748046875,-0.7689666748046875,10
2020-05-16 10:39:53.630,Accelerometer,0.0100860595703125,-0.608856201171875,-0.7886505126953125,10
2020-05-16 10:39:53.880,Accelerometer,0.0294647216796875,-0.5804595947265625,-0.8142242431640625,10
2020-05-16 10:39:54.130,Accelerometer,0.0163726806640625,-0.6030731201171875,-0.813812255859375,10
2020-05-16 10:39:54.379,Accelerometer,0.044403076171875,-0.581207275390625,-0.7761077880859375,10
2020-05-16 10:39:54.630,Accelerometer,0.02716064453125,-0.6058807373046875,-0.7805938720703125,10
2020-05-16 10:39:54.880,Accelerometer,0.0314788818359375,-0.6016693115234375,-0.7822418212890625,10
2020-05-16 10:39:55.130,Accelerometer,0.0321502685546875,-0.5976409912109375,-0.7982940673828125,10
2020-05-16 10:39:55.380,Accelerometer,0.0328826904296875,-0.5936279296875,-0.7838134765625,10
2020-05-16 10:39:55.630,Accelerometer,0.0612945556640625,-0.5850982666015625,-0.7660980224609375,10
2020-05-16 10:39:55.879,Accelerometer,0.080474853515625,-0.560791015625,-0.818603515625,10
2020-05-16 10:39:56.130,Accelerometer,0.02093505859375,-0.6050872802734375,-0.787994384765625,10
2020-05-16 10:39:56.380,Accelerometer,0.0539093017578125,-0.53643798828125,-0.8596649169921875,10
2020-05-16 10:39:56.630,Accelerometer,0.003631591796875,-0.561737060546875,-0.8107147216796875,10
2020-05-16 10:39:56.880,Accelerometer,0.009552001953125,-0.57177734375,-0.80194091796875,10
2020-05-16 10:39:57.130,Accelerometer,-0.0001220703125,-0.570159912109375,-0.7936859130859375,10
2020-05-16 10:39:57.380,Accelerometer,-0.0072784423828125,-0.5725555419921875,-0.8067169189453125,10
2020-05-16 10:39:57.629,Accelerometer,-0.022918701171875,-0.5909576416015625,-0.805145263671875,10
2020-05-16 10:39:57.880,Accelerometer,0.00738525390625,-0.580322265625,-0.791168212890625,10
2020-05-16 10:39:58.130,Accelerometer,-0.010528564453125,-0.57757568359375,-0.821044921875,10
2020-05-16 10:39:58.379,Accelerometer,-0.0065460205078125,-0.5852813720703125,-0.8088226318359375,10
2020-05-16 10:39:58.630,Accelerometer,-0.017364501953125,-0.59588623046875,-0.7937164306640625,10
2020-05-16 10:39:58.880,Accelerometer,-0.0090484619140625,-0.587493896484375,-0.794464111328125,10
2020-05-16 10:39:59.130,Accelerometer,-0.00970458984375,-0.590057373046875,-0.8126068115234375,10
2020-05-16 10:39:59.380,Accelerometer,-0.01080322265625,-0.589385986328125,-0.78057861328125,10
2020-05-16 10:39:59.630,Accelerometer,-0.0173187255859375,-0.575439453125,-0.813568115234375,10
2020-05-16 10:39:59.880,Accelerometer,0.0096893310546875,-0.5915069580078125,-0.7660064697265625,10
2020-05-16 10:40:00.130,Accelerometer,0.009124755859375,-0.562896728515625,-0.831939697265625,10
2020-05-16 10:40:00.380,Accelerometer,-0.005340576171875,-0.572418212890625,-0.81915283203125,10
2020-05-16 10:40:00.629,Accelerometer,-0.0085601806640625,-0.5694732666015625,-0.813751220703125,10
2020-05-16 10:40:00.879,Accelerometer,-0.0270843505859375,-0.58203125,-0.7917022705078125,10
2020-05-16 10:40:06.625,Accelerometer,-0.1040802001953125,-0.28472900390625,-0.9559478759765625,10
2020-05-16 10:40:06.876,Accelerometer,-0.1175537109375,-0.26544189453125,-0.9294586181640625,10
2020-05-16 10:40:07.125,Accelerometer,-0.1474456787109375,-0.27459716796875,-0.969390869140625,10
2020-05-16 10:40:07.374,Accelerometer,-0.146759033203125,-0.22039794921875,-0.96624755859375,10
2020-05-16 10:40:07.625,Accelerometer,-0.1045989990234375,-0.279693603515625,-0.9694671630859375,10
2020-05-16 10:40:07.875,Accelerometer,-0.0593414306640625,-0.2707672119140625,-0.9427337646484375,10
2020-05-16 10:40:08.125,Accelerometer,-0.0200347900390625,-0.2639007568359375,-0.95361328125,10
2020-05-16 10:40:08.375,Accelerometer,-0.1127166748046875,-0.1930084228515625,-0.9290771484375,10
2020-05-16 10:40:08.625,Accelerometer,-0.142669677734375,-0.274871826171875,-0.9326171875,10
2020-05-16 10:40:08.876,Accelerometer,-0.12054443359375,-0.26104736328125,-0.93988037109375,10
2020-05-16 10:40:09.125,Accelerometer,-0.0556182861328125,-0.310699462890625,-0.9443511962890625,10
2020-05-16 10:40:09.375,Accelerometer,-0.03948974609375,-0.4124298095703125,-0.9754180908203125,10
2020-05-16 10:40:09.626,Accelerometer,-0.05877685546875,-0.322723388671875,-0.859405517578125,10
