2020-05-26 15:29:02.359,receiver, iPhone 6s,iPhone,10
2020-05-26 15:29:17.642,receiver, iPhone 6s,iPhone,10
2020-05-26 15:29:32.980,receiver, iPhone 6s,iPhone,10
2020-05-26 15:29:48.488,receiver, iPhone 6s,iPhone,10
2020-05-26 15:30:03.979,receiver, iPhone 6s,iPhone,10
2020-05-26 15:30:19.232,receiver, iPhone 6s,iPhone,10
2020-05-26 15:30:34.675,receiver, iPhone 6s,iPhone,10
2020-05-26 15:30:50.042,receiver, iPhone 6s,iPhone,10
2020-05-26 15:33:49.909,receiver, iPhone 6s,iPhone,12
2020-05-26 15:34:05.411,receiver, iPhone 6s,iPhone,12
2020-05-26 15:34:20.873,receiver, iPhone 6s,iPhone,12
2020-05-26 15:34:36.377,receiver, iPhone 6s,iPhone,12
2020-05-26 15:34:51.885,receiver, iPhone 6s,iPhone,12
2020-05-26 15:35:07.375,receiver, iPhone 6s,iPhone,12
2020-05-26 15:35:22.673,receiver, iPhone 6s,iPhone,12
2020-05-26 15:35:38.181,receiver, iPhone 6s,iPhone,12
2020-05-26 15:36:09.410,receiver, iPhone 6s,iPhone,15
2020-05-26 15:36:24.906,receiver, iPhone 6s,iPhone,15
2020-05-26 15:36:40.414,receiver, iPhone 6s,iPhone,15
2020-05-26 15:36:55.915,receiver, iPhone 6s,iPhone,15
2020-05-26 15:37:11.408,receiver, iPhone 6s,iPhone,15
2020-05-26 15:37:26.918,receiver, iPhone 6s,iPhone,15
2020-05-26 15:37:42.417,receiver, iPhone 6s,iPhone,15
2020-05-26 15:37:57.908,receiver, iPhone 6s,iPhone,15
2020-05-26 15:17:38.902,receiver, iPhone 6s,iPhone,3
2020-05-26 15:17:54.236,receiver, iPhone 6s,iPhone,3
2020-05-26 15:18:09.716,receiver, iPhone 6s,iPhone,3
2020-05-26 15:18:25.223,receiver, iPhone 6s,iPhone,3
2020-05-26 15:18:40.717,receiver, iPhone 6s,iPhone,3
2020-05-26 15:18:56.047,receiver, iPhone 6s,iPhone,3
2020-05-26 15:19:11.555,receiver, iPhone 6s,iPhone,3
2020-05-26 15:19:27.062,receiver, iPhone 6s,iPhone,3
2020-05-26 15:20:09.382,receiver, iPhone 6s,iPhone,4
2020-05-26 15:20:24.882,receiver, iPhone 6s,iPhone,4
2020-05-26 15:20:40.379,receiver, iPhone 6s,iPhone,4
2020-05-26 15:20:55.890,receiver, iPhone 6s,iPhone,4
2020-05-26 15:21:11.312,receiver, iPhone 6s,iPhone,4
2020-05-26 15:21:26.646,receiver, iPhone 6s,iPhone,4
2020-05-26 15:21:42.153,receiver, iPhone 6s,iPhone,4
2020-05-26 15:21:57.659,receiver, iPhone 6s,iPhone,4
2020-05-26 15:22:23.331,receiver, iPhone 6s,iPhone,5
2020-05-26 15:22:38.845,receiver, iPhone 6s,iPhone,5
2020-05-26 15:22:54.235,receiver, iPhone 6s,iPhone,5
2020-05-26 15:23:09.745,receiver, iPhone 6s,iPhone,5
2020-05-26 15:23:25.256,receiver, iPhone 6s,iPhone,5
2020-05-26 15:23:40.755,receiver, iPhone 6s,iPhone,5
2020-05-26 15:23:56.077,receiver, iPhone 6s,iPhone,5
2020-05-26 15:24:11.379,receiver, iPhone 6s,iPhone,5
2020-05-26 15:24:34.956,receiver, iPhone 6s,iPhone,6
2020-05-26 15:24:50.311,receiver, iPhone 6s,iPhone,6
2020-05-26 15:25:05.811,receiver, iPhone 6s,iPhone,6
2020-05-26 15:25:21.318,receiver, iPhone 6s,iPhone,6
2020-05-26 15:25:36.819,receiver, iPhone 6s,iPhone,6
2020-05-26 15:25:52.321,receiver, iPhone 6s,iPhone,6
2020-05-26 15:26:07.812,receiver, iPhone 6s,iPhone,6
2020-05-26 15:26:23.310,receiver, iPhone 6s,iPhone,6
2020-05-26 15:26:48.417,receiver, iPhone 6s,iPhone,8
2020-05-26 15:27:03.644,receiver, iPhone 6s,iPhone,8
2020-05-26 15:27:18.877,receiver, iPhone 6s,iPhone,8
2020-05-26 15:27:34.233,receiver, iPhone 6s,iPhone,8
2020-05-26 15:27:49.745,receiver, iPhone 6s,iPhone,8
2020-05-26 15:28:05.046,receiver, iPhone 6s,iPhone,8
2020-05-26 15:28:20.543,receiver, iPhone 6s,iPhone,8
2020-05-26 15:28:35.976,receiver, iPhone 6s,iPhone,8
