2020-05-26 15:29:02.353,subject,in hand,standing,unknown,10
2020-05-26 15:29:17.641,subject,in hand,standing,unknown,10
2020-05-26 15:29:32.974,subject,in hand,standing,unknown,10
2020-05-26 15:29:48.486,subject,in hand,standing,unknown,10
2020-05-26 15:30:03.977,subject,in hand,standing,unknown,10
2020-05-26 15:30:19.230,subject,in hand,standing,unknown,10
2020-05-26 15:30:34.673,subject,in hand,standing,unknown,10
2020-05-26 15:30:50.040,subject,in hand,standing,unknown,10
2020-05-26 15:33:49.902,subject,in hand,standing,unknown,12
2020-05-26 15:34:05.409,subject,in hand,standing,unknown,12
2020-05-26 15:34:20.872,subject,in hand,standing,unknown,12
2020-05-26 15:34:36.376,subject,in hand,standing,unknown,12
2020-05-26 15:34:51.883,subject,in hand,standing,unknown,12
2020-05-26 15:35:07.373,subject,in hand,standing,unknown,12
2020-05-26 15:35:22.671,subject,in hand,standing,unknown,12
2020-05-26 15:35:38.180,subject,in hand,standing,unknown,12
2020-05-26 15:36:09.405,subject,in hand,standing,unknown,15
2020-05-26 15:36:24.904,subject,in hand,standing,unknown,15
2020-05-26 15:36:40.413,subject,in hand,standing,unknown,15
2020-05-26 15:36:55.913,subject,in hand,standing,unknown,15
2020-05-26 15:37:11.406,subject,in hand,standing,unknown,15
2020-05-26 15:37:26.917,subject,in hand,standing,unknown,15
2020-05-26 15:37:42.415,subject,in hand,standing,unknown,15
2020-05-26 15:37:57.906,subject,in hand,standing,unknown,15
2020-05-26 15:17:38.896,subject,in hand,standing,unknown,3
2020-05-26 15:17:54.235,subject,in hand,standing,unknown,3
2020-05-26 15:18:09.714,subject,in hand,standing,unknown,3
2020-05-26 15:18:25.221,subject,in hand,standing,unknown,3
2020-05-26 15:18:40.715,subject,in hand,standing,unknown,3
2020-05-26 15:18:56.046,subject,in hand,standing,unknown,3
2020-05-26 15:19:11.553,subject,in hand,standing,unknown,3
2020-05-26 15:19:27.060,subject,in hand,standing,unknown,3
2020-05-26 15:20:09.381,subject,in hand,standing,unknown,4
2020-05-26 15:20:24.879,subject,in hand,standing,unknown,4
2020-05-26 15:20:40.378,subject,in hand,standing,unknown,4
2020-05-26 15:20:55.889,subject,in hand,standing,unknown,4
2020-05-26 15:21:11.311,subject,in hand,standing,unknown,4
2020-05-26 15:21:26.644,subject,in hand,standing,unknown,4
2020-05-26 15:21:42.150,subject,in hand,standing,unknown,4
2020-05-26 15:21:57.657,subject,in hand,standing,unknown,4
2020-05-26 15:22:23.328,subject,in hand,standing,unknown,5
2020-05-26 15:22:38.844,subject,in hand,standing,unknown,5
2020-05-26 15:22:54.233,subject,in hand,standing,unknown,5
2020-05-26 15:23:09.744,subject,in hand,standing,unknown,5
2020-05-26 15:23:25.254,subject,in hand,standing,unknown,5
2020-05-26 15:23:40.754,subject,in hand,standing,unknown,5
2020-05-26 15:23:56.076,subject,in hand,standing,unknown,5
2020-05-26 15:24:11.377,subject,in hand,standing,unknown,5
2020-05-26 15:24:34.953,subject,in hand,standing,unknown,6
2020-05-26 15:24:50.310,subject,in hand,standing,unknown,6
2020-05-26 15:25:05.810,subject,in hand,standing,unknown,6
2020-05-26 15:25:21.317,subject,in hand,standing,unknown,6
2020-05-26 15:25:36.817,subject,in hand,standing,unknown,6
2020-05-26 15:25:52.320,subject,in hand,standing,unknown,6
2020-05-26 15:26:07.810,subject,in hand,standing,unknown,6
2020-05-26 15:26:23.309,subject,in hand,standing,unknown,6
2020-05-26 15:26:48.410,subject,in hand,standing,unknown,8
2020-05-26 15:27:03.642,subject,in hand,standing,unknown,8
2020-05-26 15:27:18.875,subject,in hand,standing,unknown,8
2020-05-26 15:27:34.231,subject,in hand,standing,unknown,8
2020-05-26 15:27:49.743,subject,in hand,standing,unknown,8
2020-05-26 15:28:05.041,subject,in hand,standing,unknown,8
2020-05-26 15:28:20.542,subject,in hand,standing,unknown,8
2020-05-26 15:28:35.974,subject,in hand,standing,unknown,8
