2020-05-26 15:29:52.689,Altitude,-0.12947463989257812,101.03971862792969,10
2020-05-26 15:29:53.724,Altitude,-0.14532852172851562,101.0398941040039,10
2020-05-26 15:29:54.762,Altitude,-0.16118240356445312,101.04009246826172,10
2020-05-26 15:29:55.799,Altitude,-0.17703628540039062,101.04029083251953,10
2020-05-26 15:29:56.836,Altitude,-0.17967796325683594,101.04032135009766,10
2020-05-26 15:29:58.027,Altitude,-0.1876049041748047,101.04039764404297,10
2020-05-26 15:30:05.074,Altitude,0.0,101.04198455810547,10
2020-05-26 15:30:06.111,Altitude,0.03699302673339844,101.04154968261719,10
2020-05-26 15:30:07.147,Altitude,0.07398414611816406,101.04110717773438,10
2020-05-26 15:30:08.185,Altitude,0.13740158081054688,101.04033660888672,10
2020-05-26 15:30:09.223,Altitude,0.13740158081054688,101.04033660888672,10
2020-05-26 15:30:10.259,Altitude,0.12947463989257812,101.04043579101562,10
2020-05-26 15:30:11.296,Altitude,0.12947463989257812,101.04043579101562,10
2020-05-26 15:30:12.331,Altitude,0.1426849365234375,101.04026794433594,10
2020-05-26 15:30:13.523,Altitude,0.1426849365234375,101.04026794433594,10
2020-05-26 15:30:20.313,Altitude,0.0,101.03748321533203,10
2020-05-26 15:30:21.350,Altitude,-0.02378082275390625,101.03778076171875,10
2020-05-26 15:30:22.385,Altitude,-0.0475616455078125,101.03807067871094,10
2020-05-26 15:30:23.420,Altitude,-0.10833549499511719,101.03878021240234,10
2020-05-26 15:30:24.458,Altitude,-0.1426849365234375,101.0391845703125,10
2020-05-26 15:30:25.494,Altitude,-0.1426849365234375,101.0391845703125,10
2020-05-26 15:30:26.530,Altitude,-0.15061187744140625,101.03931427001953,10
2020-05-26 15:30:27.568,Altitude,-0.15325546264648438,101.03933715820312,10
2020-05-26 15:30:28.758,Altitude,-0.17703628540039062,101.03962707519531,10
2020-05-26 15:30:35.756,Altitude,0.0,101.04041290283203,10
2020-05-26 15:30:36.792,Altitude,0.026422500610351562,101.04006958007812,10
2020-05-26 15:30:37.828,Altitude,0.021139144897460938,101.0401382446289,10
2020-05-26 15:30:38.865,Altitude,0.0475616455078125,101.03984069824219,10
2020-05-26 15:30:39.902,Altitude,0.0475616455078125,101.03984069824219,10
2020-05-26 15:30:40.937,Altitude,0.07134246826171875,101.03953552246094,10
2020-05-26 15:30:41.973,Altitude,0.095123291015625,101.03926849365234,10
2020-05-26 15:30:43.010,Altitude,0.1109771728515625,101.0390625,10
2020-05-26 15:30:44.202,Altitude,0.1109771728515625,101.0390625,10
2020-05-26 15:30:51.092,Altitude,0.0,101.03929901123047,10
2020-05-26 15:30:52.129,Altitude,0.029064178466796875,101.0389633178711,10
2020-05-26 15:30:53.165,Altitude,0.05548858642578125,101.03862762451172,10
2020-05-26 15:30:54.201,Altitude,0.05548858642578125,101.03862762451172,10
2020-05-26 15:30:55.236,Altitude,0.05020332336425781,101.03868103027344,10
2020-05-26 15:30:56.275,Altitude,0.04227638244628906,101.03878021240234,10
2020-05-26 15:30:57.311,Altitude,0.036991119384765625,101.03884887695312,10
2020-05-26 15:30:58.347,Altitude,0.02378082275390625,101.03901672363281,10
2020-05-26 15:30:59.539,Altitude,0.021137237548828125,101.03902435302734,10
2020-05-26 15:33:51.001,Altitude,0.0,101.03683471679688,12
2020-05-26 15:33:52.038,Altitude,0.026422500610351562,101.03650665283203,12
2020-05-26 15:33:53.074,Altitude,0.05284690856933594,101.03617858886719,12
2020-05-26 15:33:54.112,Altitude,0.10569190979003906,101.03555297851562,12
2020-05-26 15:33:55.148,Altitude,0.10569190979003906,101.03555297851562,12
2020-05-26 15:33:56.184,Altitude,0.08191108703613281,101.03584289550781,12
2020-05-26 15:33:57.222,Altitude,0.07134246826171875,101.03596496582031,12
2020-05-26 15:33:58.258,Altitude,0.07134246826171875,101.03596496582031,12
2020-05-26 15:33:59.449,Altitude,0.0792694091796875,101.03587341308594,12
2020-05-26 15:34:06.494,Altitude,0.0,101.03646087646484,12
2020-05-26 15:34:07.532,Altitude,-0.00792694091796875,101.03654479980469,12
2020-05-26 15:34:08.568,Altitude,0.0,101.03646087646484,12
2020-05-26 15:34:09.605,Altitude,0.0026416778564453125,101.0363998413086,12
2020-05-26 15:34:10.644,Altitude,0.018495559692382812,101.0362319946289,12
2020-05-26 15:34:11.680,Altitude,0.018495559692382812,101.0362319946289,12
2020-05-26 15:34:12.715,Altitude,0.0026416778564453125,101.03640747070312,12
2020-05-26 15:34:13.751,Altitude,-0.04227638244628906,101.0369644165039,12
2020-05-26 15:34:14.943,Altitude,-0.04227638244628906,101.0369644165039,12
2020-05-26 15:34:21.937,Altitude,0.0,101.03740692138672,12
2020-05-26 15:34:22.973,Altitude,-0.03963470458984375,101.03787231445312,12
2020-05-26 15:34:24.010,Altitude,-0.0792694091796875,101.03833770751953,12
2020-05-26 15:34:25.045,Altitude,-0.1109771728515625,101.0387191772461,12
2020-05-26 15:34:26.082,Altitude,-0.1109771728515625,101.0387191772461,12
2020-05-26 15:34:27.118,Altitude,-0.11362075805664062,101.03875732421875,12
2020-05-26 15:34:28.155,Altitude,-0.12418937683105469,101.03887939453125,12
2020-05-26 15:34:29.191,Altitude,-0.12418937683105469,101.03887939453125,12
2020-05-26 15:34:30.381,Altitude,-0.11626243591308594,101.03877258300781,12
2020-05-26 15:34:37.429,Altitude,0.0,101.03640747070312,12
2020-05-26 15:34:38.466,Altitude,0.042278289794921875,101.03590393066406,12
2020-05-26 15:34:39.504,Altitude,0.08455467224121094,101.03539276123047,12
2020-05-26 15:34:40.539,Altitude,0.08455467224121094,101.03539276123047,12
2020-05-26 15:34:41.577,Altitude,0.095123291015625,101.03526306152344,12
2020-05-26 15:34:42.612,Altitude,0.095123291015625,101.03526306152344,12
2020-05-26 15:34:43.650,Altitude,0.15325546264648438,101.0345687866211,12
2020-05-26 15:34:44.686,Altitude,0.16646575927734375,101.03440856933594,12
2020-05-26 15:34:45.879,Altitude,0.17967796325683594,101.03425598144531,12
2020-05-26 15:34:52.975,Altitude,0.0,101.03475189208984,12
2020-05-26 15:34:54.013,Altitude,-0.002643585205078125,101.03480529785156,12
2020-05-26 15:34:55.051,Altitude,-0.00792694091796875,101.03485107421875,12
2020-05-26 15:34:56.087,Altitude,-0.08191299438476562,101.03575134277344,12
2020-05-26 15:34:57.123,Altitude,-0.08191299438476562,101.03575134277344,12
2020-05-26 15:34:58.160,Altitude,-0.06077384948730469,101.0354995727539,12
2020-05-26 15:34:59.197,Altitude,-0.05284690856933594,101.03540802001953,12
2020-05-26 15:35:00.232,Altitude,-0.0475616455078125,101.03533935546875,12
2020-05-26 15:35:01.424,Altitude,-0.0158538818359375,101.03495025634766,12
2020-05-26 15:35:08.471,Altitude,0.0,101.03458404541016,12
2020-05-26 15:35:09.508,Altitude,-0.06605911254882812,101.03535461425781,12
2020-05-26 15:35:10.545,Altitude,-0.12947463989257812,101.0361328125,12
2020-05-26 15:35:11.582,Altitude,-0.15325546264648438,101.03642272949219,12
2020-05-26 15:35:12.617,Altitude,-0.15325546264648438,101.03642272949219,12
2020-05-26 15:35:13.654,Altitude,-0.1109771728515625,101.03589630126953,12
2020-05-26 15:35:14.692,Altitude,-0.06077384948730469,101.03532409667969,12
2020-05-26 15:35:15.727,Altitude,-0.06077384948730469,101.03532409667969,12
2020-05-26 15:35:16.919,Altitude,-0.10305023193359375,101.03581237792969,12
2020-05-26 15:35:23.720,Altitude,0.0,101.03388214111328,12
2020-05-26 15:35:24.757,Altitude,-0.03699302673339844,101.03433227539062,12
2020-05-26 15:35:25.794,Altitude,-0.07662773132324219,101.0347900390625,12
2020-05-26 15:35:26.830,Altitude,-0.09776496887207031,101.03506469726562,12
2020-05-26 15:35:27.867,Altitude,-0.12154579162597656,101.03534698486328,12
2020-05-26 15:35:28.902,Altitude,-0.12154579162597656,101.03534698486328,12
2020-05-26 15:35:29.938,Altitude,-0.11626243591308594,101.03527069091797,12
2020-05-26 15:35:30.975,Altitude,-0.11626243591308594,101.03527069091797,12
2020-05-26 15:35:32.166,Altitude,-0.1426849365234375,101.03559875488281,12
2020-05-26 15:35:39.266,Altitude,0.0,101.03692626953125,12
2020-05-26 15:35:40.304,Altitude,-0.0158538818359375,101.03712463378906,12
2020-05-26 15:35:41.341,Altitude,0.0,101.03692626953125,12
2020-05-26 15:35:42.379,Altitude,0.0,101.03691101074219,12
2020-05-26 15:35:43.415,Altitude,0.0,101.03691101074219,12
2020-05-26 15:35:44.453,Altitude,-0.0026416778564453125,101.0369644165039,12
2020-05-26 15:35:45.489,Altitude,-0.021139144897460938,101.03716278076172,12
2020-05-26 15:35:46.525,Altitude,-0.02378082275390625,101.0372085571289,12
2020-05-26 15:35:47.717,Altitude,-0.029066085815429688,101.03726196289062,12
2020-05-26 15:36:10.455,Altitude,0.0,101.03670501708984,15
2020-05-26 15:36:11.489,Altitude,0.00792694091796875,101.03660583496094,15
2020-05-26 15:36:12.525,Altitude,0.0158538818359375,101.03650665283203,15
2020-05-26 15:36:13.564,Altitude,0.0475616455078125,101.03612518310547,15
2020-05-26 15:36:14.600,Altitude,0.050205230712890625,101.03608703613281,15
2020-05-26 15:36:15.636,Altitude,0.09248161315917969,101.03559875488281,15
2020-05-26 15:36:16.673,Altitude,0.09248161315917969,101.03559875488281,15
2020-05-26 15:36:17.710,Altitude,0.026424407958984375,101.03638458251953,15
2020-05-26 15:36:18.902,Altitude,0.026424407958984375,101.03638458251953,15
2020-05-26 15:36:25.997,Altitude,0.0,101.03538513183594,15
2020-05-26 15:36:27.034,Altitude,-0.021139144897460938,101.03563690185547,15
2020-05-26 15:36:28.071,Altitude,0.0,101.03539276123047,15
2020-05-26 15:36:29.106,Altitude,-0.031707763671875,101.0357666015625,15
2020-05-26 15:36:30.142,Altitude,-0.031707763671875,101.0357666015625,15
2020-05-26 15:36:31.179,Altitude,-0.06077384948730469,101.03612518310547,15
2020-05-26 15:36:32.218,Altitude,-0.06077384948730469,101.03612518310547,15
2020-05-26 15:36:33.253,Altitude,-0.05020332336425781,101.03600311279297,15
2020-05-26 15:36:34.443,Altitude,-0.05020332336425781,101.03600311279297,15
2020-05-26 15:36:41.489,Altitude,0.0,101.0337142944336,15
2020-05-26 15:36:42.524,Altitude,-0.034351348876953125,101.03414916992188,15
2020-05-26 15:36:43.561,Altitude,-0.07134246826171875,101.03458404541016,15
2020-05-26 15:36:44.598,Altitude,-0.13211631774902344,101.03529357910156,15
2020-05-26 15:36:45.636,Altitude,-0.14532852172851562,101.03545379638672,15
2020-05-26 15:36:46.674,Altitude,-0.16118240356445312,101.0356674194336,15
2020-05-26 15:36:47.709,Altitude,-0.16118240356445312,101.0356674194336,15
2020-05-26 15:36:48.746,Altitude,-0.16118240356445312,101.0356674194336,15
