2020-05-19 14:40:28.679,beacon, ,iPhone 6s,10
2020-05-19 14:40:44.166,beacon, ,iPhone 6s,10
2020-05-19 14:40:59.631,beacon, ,iPhone 6s,10
2020-05-19 14:41:15.121,beacon, ,iPhone 6s,10
2020-05-19 14:41:30.629,beacon, ,iPhone 6s,10
2020-05-19 14:41:46.137,beacon, ,iPhone 6s,10
2020-05-19 14:42:01.638,beacon, ,iPhone 6s,10
2020-05-19 14:42:17.152,beacon, ,iPhone 6s,10
2020-05-19 14:42:49.131,beacon, ,iPhone 6s,12
2020-05-19 14:43:04.620,beacon, ,iPhone 6s,12
2020-05-19 14:43:20.113,beacon, ,iPhone 6s,12
2020-05-19 14:43:35.615,beacon, ,iPhone 6s,12
2020-05-19 14:43:51.031,beacon, ,iPhone 6s,12
2020-05-19 14:44:06.211,beacon, ,iPhone 6s,12
2020-05-19 14:44:21.630,beacon, ,iPhone 6s,12
2020-05-19 14:44:37.137,beacon, ,iPhone 6s,12
2020-05-19 14:45:04.102,beacon, ,iPhone 6s,15
2020-05-19 14:45:19.611,beacon, ,iPhone 6s,15
2020-05-19 14:45:35.032,beacon, ,iPhone 6s,15
2020-05-19 14:45:50.514,beacon, ,iPhone 6s,15
2020-05-19 14:46:05.918,beacon, ,iPhone 6s,15
2020-05-19 14:46:21.341,beacon, ,iPhone 6s,15
2020-05-19 14:46:36.849,beacon, ,iPhone 6s,15
2020-05-19 14:46:52.358,beacon, ,iPhone 6s,15
2020-05-19 14:28:45.401,beacon, ,iPhone 6s,3
2020-05-19 14:29:00.666,beacon, ,iPhone 6s,3
2020-05-19 14:29:16.154,beacon, ,iPhone 6s,3
2020-05-19 14:29:31.663,beacon, ,iPhone 6s,3
2020-05-19 14:29:47.164,beacon, ,iPhone 6s,3
2020-05-19 14:30:02.359,beacon, ,iPhone 6s,3
2020-05-19 14:30:17.872,beacon, ,iPhone 6s,3
2020-05-19 14:30:33.060,beacon, ,iPhone 6s,3
2020-05-19 14:31:29.729,beacon, ,iPhone 6s,4
2020-05-19 14:31:45.220,beacon, ,iPhone 6s,4
2020-05-19 14:32:00.723,beacon, ,iPhone 6s,4
2020-05-19 14:32:16.143,beacon, ,iPhone 6s,4
2020-05-19 14:32:31.650,beacon, ,iPhone 6s,4
2020-05-19 14:32:47.158,beacon, ,iPhone 6s,4
2020-05-19 14:33:02.359,beacon, ,iPhone 6s,4
2020-05-19 14:33:17.848,beacon, ,iPhone 6s,4
2020-05-19 14:33:46.284,beacon, ,iPhone 6s,5
2020-05-19 14:34:01.724,beacon, ,iPhone 6s,5
2020-05-19 14:34:17.212,beacon, ,iPhone 6s,5
2020-05-19 14:34:32.358,beacon, ,iPhone 6s,5
2020-05-19 14:34:47.865,beacon, ,iPhone 6s,5
2020-05-19 14:35:03.353,beacon, ,iPhone 6s,5
2020-05-19 14:35:18.777,beacon, ,iPhone 6s,5
2020-05-19 14:35:34.276,beacon, ,iPhone 6s,5
2020-05-19 14:35:58.594,beacon, ,iPhone 6s,6
2020-05-19 14:36:14.107,beacon, ,iPhone 6s,6
2020-05-19 14:36:29.619,beacon, ,iPhone 6s,6
2020-05-19 14:36:45.126,beacon, ,iPhone 6s,6
2020-05-19 14:37:00.628,beacon, ,iPhone 6s,6
2020-05-19 14:37:16.135,beacon, ,iPhone 6s,6
2020-05-19 14:37:31.643,beacon, ,iPhone 6s,6
2020-05-19 14:37:47.152,beacon, ,iPhone 6s,6
2020-05-19 14:38:14.485,beacon, ,iPhone 6s,8
2020-05-19 14:38:29.965,beacon, ,iPhone 6s,8
2020-05-19 14:38:45.472,beacon, ,iPhone 6s,8
2020-05-19 14:39:00.961,beacon, ,iPhone 6s,8
2020-05-19 14:39:16.450,beacon, ,iPhone 6s,8
2020-05-19 14:39:31.741,beacon, ,iPhone 6s,8
2020-05-19 14:39:47.252,beacon, ,iPhone 6s,8
2020-05-19 14:40:02.356,beacon, ,iPhone 6s,8
