2020-05-19 14:40:28.680,beacon_subject,front pants pocket,standing,10
2020-05-19 14:40:44.167,beacon_subject,front pants pocket,standing,10
2020-05-19 14:40:59.632,beacon_subject,front pants pocket,standing,10
2020-05-19 14:41:15.122,beacon_subject,front pants pocket,standing,10
2020-05-19 14:41:30.630,beacon_subject,front pants pocket,standing,10
2020-05-19 14:41:46.138,beacon_subject,front pants pocket,standing,10
2020-05-19 14:42:01.639,beacon_subject,front pants pocket,standing,10
2020-05-19 14:42:17.153,beacon_subject,front pants pocket,standing,10
2020-05-19 14:42:49.132,beacon_subject,front pants pocket,standing,12
2020-05-19 14:43:04.621,beacon_subject,front pants pocket,standing,12
2020-05-19 14:43:20.114,beacon_subject,front pants pocket,standing,12
2020-05-19 14:43:35.616,beacon_subject,front pants pocket,standing,12
2020-05-19 14:43:51.032,beacon_subject,front pants pocket,standing,12
2020-05-19 14:44:06.212,beacon_subject,front pants pocket,standing,12
2020-05-19 14:44:21.632,beacon_subject,front pants pocket,standing,12
2020-05-19 14:44:37.138,beacon_subject,front pants pocket,standing,12
2020-05-19 14:45:04.102,beacon_subject,front pants pocket,standing,15
2020-05-19 14:45:19.612,beacon_subject,front pants pocket,standing,15
2020-05-19 14:45:35.034,beacon_subject,front pants pocket,standing,15
2020-05-19 14:45:50.515,beacon_subject,front pants pocket,standing,15
2020-05-19 14:46:05.919,beacon_subject,front pants pocket,standing,15
2020-05-19 14:46:21.342,beacon_subject,front pants pocket,standing,15
2020-05-19 14:46:36.850,beacon_subject,front pants pocket,standing,15
2020-05-19 14:46:52.359,beacon_subject,front pants pocket,standing,15
2020-05-19 14:28:45.402,beacon_subject,front pants pocket,standing,3
2020-05-19 14:29:00.667,beacon_subject,front pants pocket,standing,3
2020-05-19 14:29:16.155,beacon_subject,front pants pocket,standing,3
2020-05-19 14:29:31.664,beacon_subject,front pants pocket,standing,3
2020-05-19 14:29:47.165,beacon_subject,front pants pocket,standing,3
2020-05-19 14:30:02.360,beacon_subject,front pants pocket,standing,3
2020-05-19 14:30:17.873,beacon_subject,front pants pocket,standing,3
2020-05-19 14:30:33.061,beacon_subject,front pants pocket,standing,3
2020-05-19 14:31:29.730,beacon_subject,front pants pocket,standing,4
2020-05-19 14:31:45.221,beacon_subject,front pants pocket,standing,4
2020-05-19 14:32:00.724,beacon_subject,front pants pocket,standing,4
2020-05-19 14:32:16.144,beacon_subject,front pants pocket,standing,4
2020-05-19 14:32:31.651,beacon_subject,front pants pocket,standing,4
2020-05-19 14:32:47.159,beacon_subject,front pants pocket,standing,4
2020-05-19 14:33:02.360,beacon_subject,front pants pocket,standing,4
2020-05-19 14:33:17.849,beacon_subject,front pants pocket,standing,4
2020-05-19 14:33:46.286,beacon_subject,front pants pocket,standing,5
2020-05-19 14:34:01.725,beacon_subject,front pants pocket,standing,5
2020-05-19 14:34:17.213,beacon_subject,front pants pocket,standing,5
2020-05-19 14:34:32.360,beacon_subject,front pants pocket,standing,5
2020-05-19 14:34:47.866,beacon_subject,front pants pocket,standing,5
2020-05-19 14:35:03.354,beacon_subject,front pants pocket,standing,5
2020-05-19 14:35:18.778,beacon_subject,front pants pocket,standing,5
2020-05-19 14:35:34.277,beacon_subject,front pants pocket,standing,5
2020-05-19 14:35:58.596,beacon_subject,front pants pocket,standing,6
2020-05-19 14:36:14.108,beacon_subject,front pants pocket,standing,6
2020-05-19 14:36:29.620,beacon_subject,front pants pocket,standing,6
2020-05-19 14:36:45.127,beacon_subject,front pants pocket,standing,6
2020-05-19 14:37:00.629,beacon_subject,front pants pocket,standing,6
2020-05-19 14:37:16.136,beacon_subject,front pants pocket,standing,6
2020-05-19 14:37:31.645,beacon_subject,front pants pocket,standing,6
2020-05-19 14:37:47.153,beacon_subject,front pants pocket,standing,6
2020-05-19 14:38:14.486,beacon_subject,front pants pocket,standing,8
2020-05-19 14:38:29.966,beacon_subject,front pants pocket,standing,8
2020-05-19 14:38:45.473,beacon_subject,front pants pocket,standing,8
2020-05-19 14:39:00.962,beacon_subject,front pants pocket,standing,8
2020-05-19 14:39:16.451,beacon_subject,front pants pocket,standing,8
2020-05-19 14:39:31.742,beacon_subject,front pants pocket,standing,8
2020-05-19 14:39:47.254,beacon_subject,front pants pocket,standing,8
2020-05-19 14:40:02.356,beacon_subject,front pants pocket,standing,8
