2020-05-12 15:15:56.917,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-66,BlueProxTx,12.0,611003756.915306,10
2020-05-12 15:15:56.918,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-66,BlueProxTx,12.0,611003756.91601,10
2020-05-12 15:15:56.950,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-61,BlueProxTx,12.0,611003756.948319,10
2020-05-12 15:15:56.951,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-63,BlueProxTx,12.0,611003756.949062,10
2020-05-12 15:15:56.981,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-62,BlueProxTx,12.0,611003756.979048,10
2020-05-12 15:15:56.983,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-62,BlueProxTx,12.0,611003756.979951,10
2020-05-12 15:15:57.010,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-64,BlueProxTx,12.0,611003757.007785,10
2020-05-12 15:15:57.012,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-64,BlueProxTx,12.0,611003757.008427,10
2020-05-12 15:15:57.042,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-63,BlueProxTx,12.0,611003757.039612,10
2020-05-12 15:15:57.044,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-63,BlueProxTx,12.0,611003757.040263,10
2020-05-12 15:15:57.075,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-63,BlueProxTx,12.0,611003757.072133,10
2020-05-12 15:15:57.077,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-63,BlueProxTx,12.0,611003757.07281,10
2020-05-12 15:15:57.104,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-63,BlueProxTx,12.0,611003757.101548,10
2020-05-12 15:15:57.105,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-63,BlueProxTx,12.0,611003757.102427,10
2020-05-12 15:15:57.137,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-63,BlueProxTx,12.0,611003757.134059,10
2020-05-12 15:15:57.139,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-63,BlueProxTx,12.0,611003757.134799,10
2020-05-12 15:15:57.167,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-62,BlueProxTx,12.0,611003757.164762,10
2020-05-12 15:15:57.230,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-61,BlueProxTx,12.0,611003757.227787,10
2020-05-12 15:15:57.231,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-61,BlueProxTx,12.0,611003757.228716,10
2020-05-12 15:15:57.259,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-62,BlueProxTx,12.0,611003757.256806,10
2020-05-12 15:15:57.261,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-62,BlueProxTx,12.0,611003757.257463,10
2020-05-12 15:15:57.293,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-67,BlueProxTx,12.0,611003757.290974,10
2020-05-12 15:15:57.295,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-67,BlueProxTx,12.0,611003757.291655,10
2020-05-12 15:15:57.328,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-60,BlueProxTx,12.0,611003757.325445,10
2020-05-12 15:15:57.329,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-59,BlueProxTx,12.0,611003757.326223,10
2020-05-12 15:15:57.358,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-60,BlueProxTx,12.0,611003757.355399,10
2020-05-12 15:15:57.359,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-60,BlueProxTx,12.0,611003757.35603,10
2020-05-12 15:15:57.386,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-59,BlueProxTx,12.0,611003757.383975,10
2020-05-12 15:15:57.387,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-59,BlueProxTx,12.0,611003757.384832,10
2020-05-12 15:15:57.418,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-65,BlueProxTx,12.0,611003757.415903,10
2020-05-12 15:15:57.419,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-65,BlueProxTx,12.0,611003757.416658,10
2020-05-12 15:15:57.453,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-61,BlueProxTx,12.0,611003757.450246,10
2020-05-12 15:15:57.454,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-60,BlueProxTx,12.0,611003757.451144,10
2020-05-12 15:15:57.485,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-59,BlueProxTx,12.0,611003757.481404,10
2020-05-12 15:15:57.486,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-59,BlueProxTx,12.0,611003757.482325,10
2020-05-12 15:15:57.515,Bluetooth,1C0DC8C1-01E1-C2AC-4AFD-6FBA91F08902,-58,BlueProxTx,12.0,611003757.512696,10
