2020-05-12 15:15:56.867,subject,front pants pocket,standing,unknown,10
2020-05-12 15:16:12.053,subject,front pants pocket,standing,unknown,10
2020-05-12 15:16:27.453,subject,front pants pocket,standing,unknown,10
2020-05-12 15:16:42.963,subject,front pants pocket,standing,unknown,10
2020-05-12 15:16:58.476,subject,front pants pocket,standing,unknown,10
2020-05-12 15:17:13.953,subject,front pants pocket,standing,unknown,10
2020-05-12 15:17:29.387,subject,front pants pocket,standing,unknown,10
2020-05-12 15:17:44.901,subject,front pants pocket,standing,unknown,10
2020-05-12 15:18:11.249,subject,front pants pocket,standing,unknown,12
2020-05-12 15:18:26.485,subject,front pants pocket,standing,unknown,12
2020-05-12 15:18:41.990,subject,front pants pocket,standing,unknown,12
2020-05-12 15:18:57.457,subject,front pants pocket,standing,unknown,12
2020-05-12 15:19:12.858,subject,front pants pocket,standing,unknown,12
2020-05-12 15:19:28.324,subject,front pants pocket,standing,unknown,12
2020-05-12 15:19:43.825,subject,front pants pocket,standing,unknown,12
2020-05-12 15:19:59.325,subject,front pants pocket,standing,unknown,12
2020-05-12 15:20:28.417,subject,front pants pocket,standing,unknown,15
2020-05-12 15:20:43.859,subject,front pants pocket,standing,unknown,15
2020-05-12 15:20:59.293,subject,front pants pocket,standing,unknown,15
2020-05-12 15:21:14.760,subject,front pants pocket,standing,unknown,15
2020-05-12 15:21:30.093,subject,front pants pocket,standing,unknown,15
2020-05-12 15:21:45.593,subject,front pants pocket,standing,unknown,15
2020-05-12 15:22:00.960,subject,front pants pocket,standing,unknown,15
2020-05-12 15:22:16.477,subject,front pants pocket,standing,unknown,15
2020-05-12 15:03:10.121,subject,front pants pocket,standing,unknown,3
2020-05-12 15:03:25.692,subject,front pants pocket,standing,unknown,3
2020-05-12 15:03:31.106,subject,front pants pocket,standing,unknown,3
2020-05-12 15:03:46.469,subject,front pants pocket,standing,unknown,3
2020-05-12 15:04:01.978,subject,front pants pocket,standing,unknown,3
2020-05-12 15:04:05.579,subject,front pants pocket,standing,unknown,3
2020-05-12 15:04:20.876,subject,front pants pocket,standing,unknown,3
2020-05-12 15:04:36.276,subject,front pants pocket,standing,unknown,3
2020-05-12 15:04:51.470,subject,front pants pocket,standing,unknown,3
2020-05-12 15:05:06.943,subject,front pants pocket,standing,unknown,3
2020-05-12 15:05:22.443,subject,front pants pocket,standing,unknown,3
2020-05-12 15:05:37.950,subject,front pants pocket,standing,unknown,3
2020-05-12 15:05:53.377,subject,front pants pocket,standing,unknown,3
2020-05-12 15:06:17.064,subject,front pants pocket,standing,unknown,4
2020-05-12 15:06:32.577,subject,front pants pocket,standing,unknown,4
2020-05-12 15:06:48.044,subject,front pants pocket,standing,unknown,4
2020-05-12 15:07:03.278,subject,front pants pocket,standing,unknown,4
2020-05-12 15:07:18.578,subject,front pants pocket,standing,unknown,4
2020-05-12 15:07:34.078,subject,front pants pocket,standing,unknown,4
2020-05-12 15:07:49.579,subject,front pants pocket,standing,unknown,4
2020-05-12 15:08:05.093,subject,front pants pocket,standing,unknown,4
2020-05-12 15:08:30.449,subject,front pants pocket,standing,unknown,5
2020-05-12 15:08:45.970,subject,front pants pocket,standing,unknown,5
2020-05-12 15:09:01.474,subject,front pants pocket,standing,unknown,5
2020-05-12 15:09:16.846,subject,front pants pocket,standing,unknown,5
2020-05-12 15:09:32.180,subject,front pants pocket,standing,unknown,5
2020-05-12 15:09:47.580,subject,front pants pocket,standing,unknown,5
2020-05-12 15:10:03.080,subject,front pants pocket,standing,unknown,5
2020-05-12 15:10:18.581,subject,front pants pocket,standing,unknown,5
2020-05-12 15:10:48.066,subject,front pants pocket,standing,unknown,6
2020-05-12 15:11:03.581,subject,front pants pocket,standing,unknown,6
2020-05-12 15:11:19.099,subject,front pants pocket,standing,unknown,6
2020-05-12 15:11:34.582,subject,front pants pocket,standing,unknown,6
2020-05-12 15:11:50.100,subject,front pants pocket,standing,unknown,6
2020-05-12 15:12:05.582,subject,front pants pocket,standing,unknown,6
2020-05-12 15:12:20.716,subject,front pants pocket,standing,unknown,6
2020-05-12 15:12:36.216,subject,front pants pocket,standing,unknown,6
2020-05-12 15:13:07.041,subject,front pants pocket,standing,unknown,8
2020-05-12 15:13:22.450,subject,front pants pocket,standing,unknown,8
2020-05-12 15:13:37.850,subject,front pants pocket,standing,unknown,8
2020-05-12 15:13:53.317,subject,front pants pocket,standing,unknown,8
2020-05-12 15:14:08.584,subject,front pants pocket,standing,unknown,8
2020-05-12 15:14:23.718,subject,front pants pocket,standing,unknown,8
2020-05-12 15:14:39.151,subject,front pants pocket,standing,unknown,8
2020-05-12 15:14:54.585,subject,front pants pocket,standing,unknown,8
