2020-05-12 13:11:28.910,beacon, ,iPhone XS,10
2020-05-12 13:11:44.161,beacon, ,iPhone XS,10
2020-05-12 13:11:59.243,beacon, ,iPhone XS,10
2020-05-12 13:12:14.756,beacon, ,iPhone XS,10
2020-05-12 13:12:29.927,beacon, ,iPhone XS,10
2020-05-12 13:12:45.246,beacon, ,iPhone XS,10
2020-05-12 13:13:00.743,beacon, ,iPhone XS,10
2020-05-12 13:13:16.114,beacon, ,iPhone XS,10
2020-05-12 13:13:34.934,beacon, ,iPhone XS,12
2020-05-12 13:13:50.311,beacon, ,iPhone XS,12
2020-05-12 13:14:05.830,beacon, ,iPhone XS,12
2020-05-12 13:14:21.330,beacon, ,iPhone XS,12
2020-05-12 13:14:36.402,beacon, ,iPhone XS,12
2020-05-12 13:14:51.849,beacon, ,iPhone XS,12
2020-05-12 13:15:07.357,beacon, ,iPhone XS,12
2020-05-12 13:15:22.875,beacon, ,iPhone XS,12
2020-05-12 13:15:39.621,beacon, ,iPhone XS,15
2020-05-12 13:15:55.099,beacon, ,iPhone XS,15
2020-05-12 13:16:10.617,beacon, ,iPhone XS,15
2020-05-12 13:16:25.934,beacon, ,iPhone XS,15
2020-05-12 13:16:41.402,beacon, ,iPhone XS,15
2020-05-12 13:16:56.834,beacon, ,iPhone XS,15
2020-05-12 13:17:12.246,beacon, ,iPhone XS,15
2020-05-12 13:17:27.696,beacon, ,iPhone XS,15
2020-05-12 13:01:04.777,beacon, ,iPhone XS,3
2020-05-12 13:01:20.283,beacon, ,iPhone XS,3
2020-05-12 13:01:35.576,beacon, ,iPhone XS,3
2020-05-12 13:01:51.069,beacon, ,iPhone XS,3
2020-05-12 13:02:06.400,beacon, ,iPhone XS,3
2020-05-12 13:02:21.839,beacon, ,iPhone XS,3
2020-05-12 13:02:37.239,beacon, ,iPhone XS,3
2020-05-12 13:02:52.702,beacon, ,iPhone XS,3
2020-05-12 13:03:10.567,beacon, ,iPhone XS,4
2020-05-12 13:03:25.891,beacon, ,iPhone XS,4
2020-05-12 13:03:41.401,beacon, ,iPhone XS,4
2020-05-12 13:03:56.891,beacon, ,iPhone XS,4
2020-05-12 13:04:12.313,beacon, ,iPhone XS,4
2020-05-12 13:04:27.829,beacon, ,iPhone XS,4
2020-05-12 13:04:43.281,beacon, ,iPhone XS,4
2020-05-12 13:04:58.544,beacon, ,iPhone XS,4
2020-05-12 13:05:15.840,beacon, ,iPhone XS,5
2020-05-12 13:05:31.344,beacon, ,iPhone XS,5
2020-05-12 13:05:46.401,beacon, ,iPhone XS,5
2020-05-12 13:06:01.837,beacon, ,iPhone XS,5
2020-05-12 13:06:17.175,beacon, ,iPhone XS,5
2020-05-12 13:06:32.666,beacon, ,iPhone XS,5
2020-05-12 13:06:48.183,beacon, ,iPhone XS,5
2020-05-12 13:07:03.556,beacon, ,iPhone XS,5
2020-05-12 13:07:20.647,beacon, ,iPhone XS,6
2020-05-12 13:07:35.896,beacon, ,iPhone XS,6
2020-05-12 13:07:51.401,beacon, ,iPhone XS,6
2020-05-12 13:08:06.829,beacon, ,iPhone XS,6
2020-05-12 13:08:22.220,beacon, ,iPhone XS,6
2020-05-12 13:08:37.698,beacon, ,iPhone XS,6
2020-05-12 13:08:53.205,beacon, ,iPhone XS,6
2020-05-12 13:09:08.573,beacon, ,iPhone XS,6
2020-05-12 13:09:24.720,beacon, ,iPhone XS,8
2020-05-12 13:09:39.946,beacon, ,iPhone XS,8
2020-05-12 13:09:55.061,beacon, ,iPhone XS,8
2020-05-12 13:10:10.479,beacon, ,iPhone XS,8
2020-05-12 13:10:25.965,beacon, ,iPhone XS,8
2020-05-12 13:10:41.401,beacon, ,iPhone XS,8
2020-05-12 13:10:56.845,beacon, ,iPhone XS,8
2020-05-12 13:11:12.220,beacon, ,iPhone XS,8
