2020-05-12 13:11:28.984,Bluetooth,4CE58C95-AE15-F6F7-5ECE-EF5DA6A6D07C,-60,BlueProxTx,-999.0,610996288.983324,10
2020-05-12 13:11:28.985,Bluetooth,4CE58C95-AE15-F6F7-5ECE-EF5DA6A6D07C,-60,BlueProxTx,-999.0,610996288.984075,10
2020-05-12 13:11:29.016,Bluetooth,4CE58C95-AE15-F6F7-5ECE-EF5DA6A6D07C,-68,BlueProxTx,-999.0,610996289.015707,10
2020-05-12 13:11:29.017,Bluetooth,4CE58C95-AE15-F6F7-5ECE-EF5DA6A6D07C,-69,BlueProxTx,-999.0,610996289.016629,10
2020-05-12 13:11:29.088,Bluetooth,4CE58C95-AE15-F6F7-5ECE-EF5DA6A6D07C,-63,BlueProxTx,-999.0,610996289.087055,10
2020-05-12 13:11:29.090,Bluetooth,4CE58C95-AE15-F6F7-5ECE-EF5DA6A6D07C,-63,BlueProxTx,-999.0,610996289.087706,10
2020-05-12 13:11:29.121,Bluetooth,4CE58C95-AE15-F6F7-5ECE-EF5DA6A6D07C,-85,BlueProxTx,-999.0,610996289.119657,10
2020-05-12 13:11:29.122,Bluetooth,4CE58C95-AE15-F6F7-5ECE-EF5DA6A6D07C,-85,BlueProxTx,-999.0,610996289.120263,10
2020-05-12 13:11:29.153,Bluetooth,4CE58C95-AE15-F6F7-5ECE-EF5DA6A6D07C,-77,BlueProxTx,-999.0,610996289.152114,10
2020-05-12 13:11:29.154,Bluetooth,4CE58C95-AE15-F6F7-5ECE-EF5DA6A6D07C,-78,BlueProxTx,-999.0,610996289.1529,10
2020-05-12 13:11:29.189,Bluetooth,4CE58C95-AE15-F6F7-5ECE-EF5DA6A6D07C,-59,BlueProxTx,-999.0,610996289.187673,10
2020-05-12 13:11:29.190,Bluetooth,4CE58C95-AE15-F6F7-5ECE-EF5DA6A6D07C,-60,BlueProxTx,-999.0,610996289.188611,10
2020-05-12 13:11:29.229,Bluetooth,4CE58C95-AE15-F6F7-5ECE-EF5DA6A6D07C,-58,BlueProxTx,-999.0,610996289.227722,10
2020-05-12 13:11:29.230,Bluetooth,4CE58C95-AE15-F6F7-5ECE-EF5DA6A6D07C,-58,BlueProxTx,-999.0,610996289.228543,10
2020-05-12 13:11:29.338,Bluetooth,4CE58C95-AE15-F6F7-5ECE-EF5DA6A6D07C,-58,BlueProxTx,-999.0,610996289.335804,10
2020-05-12 13:11:29.339,Bluetooth,4CE58C95-AE15-F6F7-5ECE-EF5DA6A6D07C,-58,BlueProxTx,-999.0,610996289.336611,10
2020-05-12 13:11:29.405,Bluetooth,4CE58C95-AE15-F6F7-5ECE-EF5DA6A6D07C,-61,BlueProxTx,-999.0,610996289.403802,10
2020-05-12 13:11:29.406,Bluetooth,4CE58C95-AE15-F6F7-5ECE-EF5DA6A6D07C,-61,BlueProxTx,-999.0,610996289.40468,10
2020-05-12 13:11:29.445,Bluetooth,4CE58C95-AE15-F6F7-5ECE-EF5DA6A6D07C,-55,BlueProxTx,-999.0,610996289.443396,10
2020-05-12 13:11:29.446,Bluetooth,4CE58C95-AE15-F6F7-5ECE-EF5DA6A6D07C,-55,BlueProxTx,-999.0,610996289.444027,10
2020-05-12 13:11:29.484,Bluetooth,4CE58C95-AE15-F6F7-5ECE-EF5DA6A6D07C,-58,BlueProxTx,-999.0,610996289.483324,10
2020-05-12 13:11:29.485,Bluetooth,4CE58C95-AE15-F6F7-5ECE-EF5DA6A6D07C,-58,BlueProxTx,-999.0,610996289.484093,10
2020-05-12 13:11:29.551,Bluetooth,4CE58C95-AE15-F6F7-5ECE-EF5DA6A6D07C,-65,BlueProxTx,-999.0,610996289.550094,10
2020-05-12 13:11:29.622,Bluetooth,4CE58C95-AE15-F6F7-5ECE-EF5DA6A6D07C,-60,BlueProxTx,-999.0,610996289.620843,10
2020-05-12 13:11:29.623,Bluetooth,4CE58C95-AE15-F6F7-5ECE-EF5DA6A6D07C,-60,BlueProxTx,-999.0,610996289.621639,10
2020-05-12 13:11:29.658,Bluetooth,4CE58C95-AE15-F6F7-5ECE-EF5DA6A6D07C,-58,BlueProxTx,-999.0,610996289.656518,10
