2020-05-13 19:20:44.524,session_id,pact_20200513190930770,10
2020-05-13 19:21:00.033,session_id,pact_20200513190930770,10
2020-05-13 19:21:15.473,session_id,pact_20200513190930770,10
2020-05-13 19:21:30.923,session_id,pact_20200513190930770,10
2020-05-13 19:21:46.320,session_id,pact_20200513190930770,10
2020-05-13 19:22:01.791,session_id,pact_20200513190930770,10
2020-05-13 19:22:17.089,session_id,pact_20200513190930770,10
2020-05-13 19:22:32.564,session_id,pact_20200513190930770,10
2020-05-13 19:22:50.609,session_id,pact_20200513190930770,12
2020-05-13 19:23:05.922,session_id,pact_20200513190930770,12
2020-05-13 19:23:21.432,session_id,pact_20200513190930770,12
2020-05-13 19:23:36.850,session_id,pact_20200513190930770,12
2020-05-13 19:23:52.020,session_id,pact_20200513190930770,12
2020-05-13 19:24:07.455,session_id,pact_20200513190930770,12
2020-05-13 19:24:22.937,session_id,pact_20200513190930770,12
2020-05-13 19:24:38.416,session_id,pact_20200513190930770,12
2020-05-13 19:24:56.704,session_id,pact_20200513190930770,15
2020-05-13 19:25:12.182,session_id,pact_20200513190930770,15
2020-05-13 19:25:27.582,session_id,pact_20200513190930770,15
2020-05-13 19:25:42.999,session_id,pact_20200513190930770,15
2020-05-13 19:25:58.415,session_id,pact_20200513190930770,15
2020-05-13 19:26:13.846,session_id,pact_20200513190930770,15
2020-05-13 19:26:29.188,session_id,pact_20200513190930770,15
2020-05-13 19:26:44.679,session_id,pact_20200513190930770,15
2020-05-13 19:10:05.822,session_id,pact_20200513190930770,3
2020-05-13 19:10:21.206,session_id,pact_20200513190930770,3
2020-05-13 19:10:36.706,session_id,pact_20200513190930770,3
2020-05-13 19:10:52.123,session_id,pact_20200513190930770,3
2020-05-13 19:11:07.273,session_id,pact_20200513190930770,3
2020-05-13 19:11:22.745,session_id,pact_20200513190930770,3
2020-05-13 19:11:38.040,session_id,pact_20200513190930770,3
2020-05-13 19:11:53.414,session_id,pact_20200513190930770,3
2020-05-13 19:12:18.893,session_id,pact_20200513190930770,4
2020-05-13 19:12:34.232,session_id,pact_20200513190930770,4
2020-05-13 19:12:49.727,session_id,pact_20200513190930770,4
2020-05-13 19:13:05.198,session_id,pact_20200513190930770,4
2020-05-13 19:13:20.558,session_id,pact_20200513190930770,4
2020-05-13 19:13:35.920,session_id,pact_20200513190930770,4
2020-05-13 19:13:51.297,session_id,pact_20200513190930770,4
2020-05-13 19:14:06.759,session_id,pact_20200513190930770,4
2020-05-13 19:14:24.002,session_id,pact_20200513190930770,5
2020-05-13 19:14:39.422,session_id,pact_20200513190930770,5
2020-05-13 19:14:54.941,session_id,pact_20200513190930770,5
2020-05-13 19:15:10.251,session_id,pact_20200513190930770,5
2020-05-13 19:15:25.559,session_id,pact_20200513190930770,5
2020-05-13 19:15:41.067,session_id,pact_20200513190930770,5
2020-05-13 19:15:56.452,session_id,pact_20200513190930770,5
2020-05-13 19:16:11.929,session_id,pact_20200513190930770,5
2020-05-13 19:16:30.342,session_id,pact_20200513190930770,6
2020-05-13 19:16:45.852,session_id,pact_20200513190930770,6
2020-05-13 19:17:01.133,session_id,pact_20200513190930770,6
2020-05-13 19:17:16.545,session_id,pact_20200513190930770,6
2020-05-13 19:17:31.935,session_id,pact_20200513190930770,6
2020-05-13 19:17:47.412,session_id,pact_20200513190930770,6
2020-05-13 19:18:02.929,session_id,pact_20200513190930770,6
2020-05-13 19:18:18.415,session_id,pact_20200513190930770,6
2020-05-13 19:18:36.965,session_id,pact_20200513190930770,8
2020-05-13 19:18:52.258,session_id,pact_20200513190930770,8
2020-05-13 19:19:07.672,session_id,pact_20200513190930770,8
2020-05-13 19:19:23.185,session_id,pact_20200513190930770,8
2020-05-13 19:19:38.415,session_id,pact_20200513190930770,8
2020-05-13 19:19:53.930,session_id,pact_20200513190930770,8
2020-05-13 19:20:09.227,session_id,pact_20200513190930770,8
2020-05-13 19:20:24.713,session_id,pact_20200513190930770,8
