2020-05-13 19:20:44.522,beacon, ,iPhone XS,10
2020-05-13 19:21:00.032,beacon, ,iPhone XS,10
2020-05-13 19:21:15.472,beacon, ,iPhone XS,10
2020-05-13 19:21:30.921,beacon, ,iPhone XS,10
2020-05-13 19:21:46.319,beacon, ,iPhone XS,10
2020-05-13 19:22:01.790,beacon, ,iPhone XS,10
2020-05-13 19:22:17.088,beacon, ,iPhone XS,10
2020-05-13 19:22:32.562,beacon, ,iPhone XS,10
2020-05-13 19:22:50.608,beacon, ,iPhone XS,12
2020-05-13 19:23:05.920,beacon, ,iPhone XS,12
2020-05-13 19:23:21.430,beacon, ,iPhone XS,12
2020-05-13 19:23:36.848,beacon, ,iPhone XS,12
2020-05-13 19:23:52.019,beacon, ,iPhone XS,12
2020-05-13 19:24:07.454,beacon, ,iPhone XS,12
2020-05-13 19:24:22.936,beacon, ,iPhone XS,12
2020-05-13 19:24:38.414,beacon, ,iPhone XS,12
2020-05-13 19:24:56.703,beacon, ,iPhone XS,15
2020-05-13 19:25:12.180,beacon, ,iPhone XS,15
2020-05-13 19:25:27.581,beacon, ,iPhone XS,15
2020-05-13 19:25:42.997,beacon, ,iPhone XS,15
2020-05-13 19:25:58.414,beacon, ,iPhone XS,15
2020-05-13 19:26:13.844,beacon, ,iPhone XS,15
2020-05-13 19:26:29.187,beacon, ,iPhone XS,15
2020-05-13 19:26:44.677,beacon, ,iPhone XS,15
2020-05-13 19:10:05.821,beacon, ,iPhone XS,3
2020-05-13 19:10:21.205,beacon, ,iPhone XS,3
2020-05-13 19:10:36.704,beacon, ,iPhone XS,3
2020-05-13 19:10:52.121,beacon, ,iPhone XS,3
2020-05-13 19:11:07.272,beacon, ,iPhone XS,3
2020-05-13 19:11:22.743,beacon, ,iPhone XS,3
2020-05-13 19:11:38.038,beacon, ,iPhone XS,3
2020-05-13 19:11:53.412,beacon, ,iPhone XS,3
2020-05-13 19:12:18.892,beacon, ,iPhone XS,4
2020-05-13 19:12:34.231,beacon, ,iPhone XS,4
2020-05-13 19:12:49.725,beacon, ,iPhone XS,4
2020-05-13 19:13:05.197,beacon, ,iPhone XS,4
2020-05-13 19:13:20.556,beacon, ,iPhone XS,4
2020-05-13 19:13:35.919,beacon, ,iPhone XS,4
2020-05-13 19:13:51.295,beacon, ,iPhone XS,4
2020-05-13 19:14:06.757,beacon, ,iPhone XS,4
2020-05-13 19:14:24.000,beacon, ,iPhone XS,5
2020-05-13 19:14:39.421,beacon, ,iPhone XS,5
2020-05-13 19:14:54.940,beacon, ,iPhone XS,5
2020-05-13 19:15:10.249,beacon, ,iPhone XS,5
2020-05-13 19:15:25.557,beacon, ,iPhone XS,5
2020-05-13 19:15:41.066,beacon, ,iPhone XS,5
2020-05-13 19:15:56.451,beacon, ,iPhone XS,5
2020-05-13 19:16:11.927,beacon, ,iPhone XS,5
2020-05-13 19:16:30.341,beacon, ,iPhone XS,6
2020-05-13 19:16:45.850,beacon, ,iPhone XS,6
2020-05-13 19:17:01.132,beacon, ,iPhone XS,6
2020-05-13 19:17:16.543,beacon, ,iPhone XS,6
2020-05-13 19:17:31.934,beacon, ,iPhone XS,6
2020-05-13 19:17:47.411,beacon, ,iPhone XS,6
2020-05-13 19:18:02.928,beacon, ,iPhone XS,6
2020-05-13 19:18:18.413,beacon, ,iPhone XS,6
2020-05-13 19:18:36.964,beacon, ,iPhone XS,8
2020-05-13 19:18:52.256,beacon, ,iPhone XS,8
2020-05-13 19:19:07.670,beacon, ,iPhone XS,8
2020-05-13 19:19:23.183,beacon, ,iPhone XS,8
2020-05-13 19:19:38.414,beacon, ,iPhone XS,8
2020-05-13 19:19:53.928,beacon, ,iPhone XS,8
2020-05-13 19:20:09.226,beacon, ,iPhone XS,8
2020-05-13 19:20:24.711,beacon, ,iPhone XS,8
