2020-05-11 23:57:27.470,Heading,183.84188842773438,198.17555236816406,12.426206588745117,10.213104248046875,-50.50721740722656,-6.581024169921875,10
2020-05-11 23:57:27.869,Heading,177.56214904785156,191.89581298828125,12.394803047180176,7.593536376953125,-51.015724182128906,6.066131591796875,10
2020-05-11 23:57:27.919,Heading,172.42271423339844,186.75637817382812,12.39790153503418,4.42401123046875,-48.95093536376953,15.529861450195312,10
2020-05-11 23:57:27.968,Heading,162.4142608642578,176.7479248046875,12.400968551635742,-1.0101165771484375,-46.26210021972656,23.289764404296875,10
2020-05-11 23:57:28.018,Heading,154.56362915039062,168.8972930908203,12.404003143310547,-5.6522674560546875,-42.07176971435547,29.833465576171875,10
2020-05-11 23:57:28.088,Heading,143.82623291015625,158.15989685058594,12.408803939819336,-10.7916259765625,-35.333473205566406,36.17121887207031,10
2020-05-11 23:57:28.118,Heading,136.1482391357422,150.48190307617188,12.409985542297363,-14.718276977539062,-32.026039123535156,37.71772766113281,10
2020-05-11 23:57:28.138,Heading,130.92474365234375,145.25840759277344,12.411767959594727,-16.29974365234375,-29.673980712890625,39.13983917236328,10
2020-05-11 23:57:28.786,Heading,125.72184753417969,140.05551147460938,12.448812484741211,-18.000106811523438,-24.624717712402344,41.48467254638672,10
2020-05-11 23:57:29.014,Heading,119.74928283691406,134.08294677734375,12.460203170776367,-20.722854614257812,-23.457069396972656,41.22834777832031,10
2020-05-11 23:57:29.134,Heading,114.54539489746094,128.87905883789062,12.46684455871582,-22.866317749023438,-22.360145568847656,40.556846618652344,10
2020-05-11 23:57:42.648,Heading,160.16598510742188,174.49964904785156,12.26815414428711,-9.860595703125,-32.521324157714844,38.74738311767578,10
2020-05-11 23:57:58.145,Heading,214.7834930419922,229.11715698242188,12.281659126281738,-7.1926727294921875,-45.50586700439453,23.994827270507812,10
2020-05-11 23:58:00.436,Heading,219.7931671142578,234.1268310546875,12.266681671142578,-5.5502471923828125,-46.084617614746094,22.99273681640625,10
2020-05-11 23:58:05.535,Heading,214.66714477539062,229.0008087158203,12.27841567993164,-8.531967163085938,-46.83137512207031,21.052108764648438,10
2020-05-11 23:58:13.641,Heading,256.28253173828125,270.6162109375,12.269318580627441,-16.258697509765625,-48.196815490722656,10.333587646484375,10
2020-05-11 23:58:29.138,Heading,302.635009765625,316.96868896484375,12.281583786010742,-29.139724731445312,-42.63154602050781,3.0035400390625,10
2020-05-11 23:58:44.645,Heading,348.41644287109375,2.750096321105957,12.285346031188965,-39.7662353515625,-31.966209411621094,5.6323699951171875,10
2020-05-11 23:59:00.141,Heading,31.348722457885742,45.68238830566406,12.373326301574707,-42.98114013671875,-24.318389892578125,14.48516845703125,10
2020-05-11 23:59:00.690,Heading,36.387855529785156,50.72152328491211,12.369035720825195,-42.91966247558594,-23.025840759277344,16.818313598632812,10
2020-05-11 23:59:03.081,Heading,31.288095474243164,45.621761322021484,12.286639213562012,-43.85308837890625,-21.866744995117188,16.80682373046875,10
2020-05-11 23:59:15.638,Heading,66.49815368652344,80.83181762695312,12.289031028747559,-38.439300537109375,-17.255043029785156,29.867767333984375,10
2020-05-11 23:59:44.430,Heading,188.23666381835938,202.57032775878906,12.45620059967041,16.314498901367188,-49.73247528076172,1.8516082763671875,12
2020-05-11 23:59:44.780,Heading,181.68043518066406,196.01409912109375,12.41666030883789,11.191329956054688,-49.952239990234375,9.521759033203125,12
2020-05-11 23:59:44.829,Heading,172.5351104736328,186.8687744140625,12.419650077819824,5.23095703125,-48.486968994140625,18.257492065429688,12
2020-05-11 23:59:44.849,Heading,165.93687438964844,180.27053833007812,12.421445846557617,2.388641357421875,-47.313453674316406,21.222991943359375,12
2020-05-11 23:59:44.879,Heading,158.90174865722656,173.23541259765625,12.422611236572266,-2.2533721923828125,-45.48534393310547,25.58251953125,12
2020-05-11 23:59:44.899,Heading,151.51255798339844,165.84622192382812,12.424395561218262,-5.33831787109375,-43.778907775878906,27.529144287109375,12
2020-05-11 23:59:44.929,Heading,144.1643524169922,158.49801635742188,12.42554759979248,-10.146408081054688,-41.37205505371094,29.86457061767578,12
2020-05-11 23:59:44.949,Heading,138.2828369140625,152.6165008544922,12.42732048034668,-12.2982177734375,-39.19783020019531,31.33667755126953,12
2020-05-11 23:59:44.999,Heading,130.7659912109375,145.0996551513672,12.430218696594238,-15.314285278320312,-35.217681884765625,34.56299591064453,12
2020-05-11 23:59:45.049,Heading,120.70854187011719,135.04220581054688,12.433094024658203,-18.867630004882812,-29.59813690185547,37.830833435058594,12
2020-05-11 23:59:45.696,Heading,115.55702209472656,129.89068603515625,12.469145774841309,-23.21014404296875,-26.872955322265625,37.76313018798828,12
2020-05-11 23:59:50.506,Heading,110.43905639648438,124.77272033691406,12.27791690826416,-25.6221923828125,-24.887252807617188,38.407554626464844,12
