2020-05-11 23:57:27.449,Activity,861193.7174856667,,2,10
2020-05-11 23:57:32.766,Activity,861200.4111905,stationary,0,10
2020-05-11 23:57:33.719,Activity,861201.3660806251,,2,10
2020-05-11 23:57:34.038,Activity,861201.6847266251,stationary,0,10
2020-05-11 23:57:35.313,Activity,861202.9598301668,,2,10
2020-05-11 23:57:35.631,Activity,861203.2782085,stationary,0,10
2020-05-11 23:57:36.587,Activity,861204.2343737917,,2,10
2020-05-11 23:57:36.906,Activity,861204.5532087918,stationary,0,10
2020-05-11 23:57:42.625,Activity,861208.7394527501,,2,10
2020-05-11 23:57:42.962,Activity,861210.60833225,stationary,0,10
2020-05-11 23:57:43.280,Activity,861210.9270002501,,2,10
2020-05-11 23:57:46.786,Activity,861214.4327025417,stationary,0,10
2020-05-11 23:57:47.742,Activity,861215.3887448751,,2,10
2020-05-11 23:57:49.972,Activity,861217.6196085,stationary,0,10
2020-05-11 23:57:50.291,Activity,861217.9383395001,,2,10
2020-05-11 23:57:51.290,Activity,861218.9360386668,stationary,0,10
2020-05-11 23:57:51.566,Activity,861219.2133086667,,2,10
2020-05-11 23:57:51.885,Activity,861219.5322463751,stationary,0,10
2020-05-11 23:57:52.205,Activity,861219.8519883751,,2,10
2020-05-11 23:57:52.524,Activity,861220.1708943751,stationary,0,10
2020-05-11 23:57:58.126,Activity,861221.1253559167,,2,10
2020-05-11 23:57:59.534,Activity,861227.1807897501,stationary,0,10
2020-05-11 23:58:00.809,Activity,861228.4554485417,,2,10
2020-05-11 23:58:13.624,Activity,861241.203135875,stationary,0,10
2020-05-11 23:58:14.513,Activity,861242.1593487917,,2,10
2020-05-11 23:58:14.831,Activity,861242.477904625,stationary,0,10
2020-05-11 23:58:15.787,Activity,861243.4341055417,,2,10
2020-05-11 23:58:16.106,Activity,861243.7527815417,stationary,0,10
2020-05-11 23:58:17.061,Activity,861244.708839125,,2,10
2020-05-11 23:58:17.381,Activity,861245.027915125,stationary,0,10
2020-05-11 23:58:18.337,Activity,861245.9841617917,,2,10
2020-05-11 23:58:18.655,Activity,861246.302263875,stationary,0,10
2020-05-11 23:58:19.930,Activity,861247.5771096251,,2,10
