2020-05-11 23:57:27.442,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-64,BlueProxTx,-999.0,610948647.435593,10
2020-05-11 23:57:27.443,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-64,BlueProxTx,-999.0,610948647.435633,10
2020-05-11 23:57:27.497,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-65,BlueProxTx,-999.0,610948647.495715,10
2020-05-11 23:57:27.498,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-65,BlueProxTx,-999.0,610948647.495766,10
2020-05-11 23:57:27.559,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-67,BlueProxTx,-999.0,610948647.55704,10
2020-05-11 23:57:27.560,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-67,BlueProxTx,-999.0,610948647.557103,10
2020-05-11 23:57:27.591,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-76,BlueProxTx,-999.0,610948647.589724,10
2020-05-11 23:57:27.592,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-76,BlueProxTx,-999.0,610948647.589764,10
2020-05-11 23:57:27.655,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-68,BlueProxTx,-999.0,610948647.653148,10
2020-05-11 23:57:27.656,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-67,BlueProxTx,-999.0,610948647.653198,10
2020-05-11 23:57:27.685,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-74,BlueProxTx,-999.0,610948647.683478,10
2020-05-11 23:57:27.686,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-74,BlueProxTx,-999.0,610948647.683529,10
2020-05-11 23:57:27.751,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-71,BlueProxTx,-999.0,610948647.749406,10
2020-05-11 23:57:27.752,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-71,BlueProxTx,-999.0,610948647.749455,10
2020-05-11 23:57:27.783,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-76,BlueProxTx,-999.0,610948647.781021,10
2020-05-11 23:57:27.783,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-76,BlueProxTx,-999.0,610948647.781075,10
2020-05-11 23:57:27.843,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-83,BlueProxTx,-999.0,610948647.84189,10
2020-05-11 23:57:27.844,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-83,BlueProxTx,-999.0,610948647.841927,10
2020-05-11 23:57:27.873,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-74,BlueProxTx,-999.0,610948647.87161,10
2020-05-11 23:57:27.874,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-74,BlueProxTx,-999.0,610948647.872761,10
2020-05-11 23:57:27.946,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-61,BlueProxTx,-999.0,610948647.940589,10
2020-05-11 23:57:27.947,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-61,BlueProxTx,-999.0,610948647.940629,10
2020-05-11 23:57:27.973,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-64,BlueProxTx,-999.0,610948647.971613,10
2020-05-11 23:57:27.974,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-64,BlueProxTx,-999.0,610948647.972759,10
2020-05-11 23:57:28.005,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-63,BlueProxTx,-999.0,610948648.004076,10
2020-05-11 23:57:28.007,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-63,BlueProxTx,-999.0,610948648.005834,10
2020-05-11 23:57:28.040,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-59,BlueProxTx,-999.0,610948648.038409,10
2020-05-11 23:57:28.041,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-60,BlueProxTx,-999.0,610948648.03845,10
2020-05-11 23:57:28.074,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-66,BlueProxTx,-999.0,610948648.072151,10
2020-05-11 23:57:28.074,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-66,BlueProxTx,-999.0,610948648.073167,10
2020-05-11 23:57:28.170,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-75,BlueProxTx,-999.0,610948648.168261,10
2020-05-11 23:57:28.171,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-75,BlueProxTx,-999.0,610948648.168312,10
2020-05-11 23:57:28.204,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-85,BlueProxTx,-999.0,610948648.202275,10
2020-05-11 23:57:28.205,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-85,BlueProxTx,-999.0,610948648.20383,10
2020-05-11 23:57:28.238,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-78,BlueProxTx,-999.0,610948648.236928,10
2020-05-11 23:57:28.239,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-78,BlueProxTx,-999.0,610948648.236967,10
2020-05-11 23:57:28.365,Bluetooth,59357536-C721-D9B8-4D71-2DF909A9470F,-79,BlueProxTx,-999.0,610948648.363146,10
