2020-05-11 23:57:27.437,beacon, ,iPhone XR,10
2020-05-11 23:57:42.615,beacon, ,iPhone XR,10
2020-05-11 23:57:58.115,beacon, ,iPhone XR,10
2020-05-11 23:58:13.615,beacon, ,iPhone XR,10
2020-05-11 23:58:29.115,beacon, ,iPhone XR,10
2020-05-11 23:58:44.615,beacon, ,iPhone XR,10
2020-05-11 23:59:00.116,beacon, ,iPhone XR,10
2020-05-11 23:59:15.615,beacon, ,iPhone XR,10
2020-05-11 23:59:44.404,beacon, ,iPhone XR,12
2020-05-11 23:59:59.815,beacon, ,iPhone XR,12
2020-05-12 00:00:15.315,beacon, ,iPhone XR,12
2020-05-12 00:00:30.815,beacon, ,iPhone XR,12
2020-05-12 00:00:46.313,beacon, ,iPhone XR,12
2020-05-12 00:01:01.715,beacon, ,iPhone XR,12
2020-05-12 00:01:17.172,beacon, ,iPhone XR,12
2020-05-12 00:01:32.616,beacon, ,iPhone XR,12
2020-05-12 00:02:06.921,beacon, ,iPhone XR,15
2020-05-12 00:02:22.172,beacon, ,iPhone XR,15
2020-05-12 00:02:37.615,beacon, ,iPhone XR,15
2020-05-12 00:02:53.115,beacon, ,iPhone XR,15
2020-05-12 00:03:08.616,beacon, ,iPhone XR,15
2020-05-12 00:03:24.116,beacon, ,iPhone XR,15
2020-05-12 00:03:39.616,beacon, ,iPhone XR,15
2020-05-12 00:03:55.115,beacon, ,iPhone XR,15
2020-05-11 23:45:45.102,beacon, ,iPhone XR,3
2020-05-11 23:46:00.611,beacon, ,iPhone XR,3
2020-05-11 23:46:16.112,beacon, ,iPhone XR,3
2020-05-11 23:46:31.612,beacon, ,iPhone XR,3
2020-05-11 23:46:47.112,beacon, ,iPhone XR,3
2020-05-11 23:47:02.169,beacon, ,iPhone XR,3
2020-05-11 23:47:17.679,beacon, ,iPhone XR,3
2020-05-11 23:47:33.180,beacon, ,iPhone XR,3
2020-05-11 23:48:10.455,beacon, ,iPhone XR,4
2020-05-11 23:48:25.913,beacon, ,iPhone XR,4
2020-05-11 23:48:41.312,beacon, ,iPhone XR,4
2020-05-11 23:48:56.813,beacon, ,iPhone XR,4
2020-05-11 23:49:12.169,beacon, ,iPhone XR,4
2020-05-11 23:49:27.613,beacon, ,iPhone XR,4
2020-05-11 23:49:43.112,beacon, ,iPhone XR,4
2020-05-11 23:49:58.613,beacon, ,iPhone XR,4
2020-05-11 23:50:26.034,beacon, ,iPhone XR,5
2020-05-11 23:50:41.513,beacon, ,iPhone XR,5
2020-05-11 23:50:57.013,beacon, ,iPhone XR,5
2020-05-11 23:51:12.170,beacon, ,iPhone XR,5
2020-05-11 23:51:27.613,beacon, ,iPhone XR,5
2020-05-11 23:51:43.113,beacon, ,iPhone XR,5
2020-05-11 23:51:58.623,beacon, ,iPhone XR,5
2020-05-11 23:52:14.113,beacon, ,iPhone XR,5
2020-05-11 23:52:48.266,beacon, ,iPhone XR,6
2020-05-11 23:53:03.414,beacon, ,iPhone XR,6
2020-05-11 23:53:18.814,beacon, ,iPhone XR,6
2020-05-11 23:53:34.314,beacon, ,iPhone XR,6
2020-05-11 23:53:49.814,beacon, ,iPhone XR,6
2020-05-11 23:54:05.314,beacon, ,iPhone XR,6
2020-05-11 23:54:20.814,beacon, ,iPhone XR,6
2020-05-11 23:54:36.314,beacon, ,iPhone XR,6
2020-05-11 23:55:06.657,beacon, ,iPhone XR,8
2020-05-11 23:55:22.171,beacon, ,iPhone XR,8
2020-05-11 23:55:37.614,beacon, ,iPhone XR,8
2020-05-11 23:55:53.114,beacon, ,iPhone XR,8
2020-05-11 23:56:08.623,beacon, ,iPhone XR,8
2020-05-11 23:56:24.126,beacon, ,iPhone XR,8
2020-05-11 23:56:39.314,beacon, ,iPhone XR,8
2020-05-11 23:56:54.415,beacon, ,iPhone XR,8
